x,y,name,confidence
1776.242,3.125,vegetative,0.9500
197.590,3.329,vegetative,0.7242
224.182,3.545,stage2,0.2796
15.961,4.885,vegetative,0.5989
683.896,8.275,vegetative,0.9578
414.217,12.746,vegetative,0.9814
115.057,13.167,vegetative,0.9848
822.809,15.636,stage4,0.5813
813.886,17.403,vegetative,0.8391
1013.132,17.883,vegetative,0.8984
61.274,26.108,vegetative,0.9309
1335.900,39.750,vegetative,0.9650
713.695,40.775,vegetative,0.9809
1556.189,47.918,vegetative,0.9835
1639.484,48.147,vegetative,0.9826
2042.153,52.556,complete,0.8461
2065.382,60.709,complete,0.5847
358.266,61.941,vegetative,0.9241
2005.214,62.804,vegetative,0.9653
472.286,70.786,stage2,0.3759
2073.002,72.422,vegetative,0.9632
916.655,72.593,vegetative,0.9268
772.178,74.091,stage4,0.6484
1724.142,74.947,vegetative,0.9797
306.900,77.503,vegetative,0.7657
430.769,77.645,complete,0.6433
36.772,78.282,stage4,0.6453
182.989,78.444,stage4,0.6368
759.743,78.997,complete,0.6963
805.732,80.596,vegetative,0.9047
450.077,80.615,stage4,0.3996
216.531,83.534,vegetative,0.8847
21.667,84.917,vegetative,0.5012
1162.727,86.602,vegetative,0.9744
47.889,87.056,vegetative,0.4609
411.958,87.625,vegetative,0.4409
429.625,88.808,stage4,0.5243
1430.300,90.365,vegetative,0.9826
36.961,91.510,vegetative,0.5535
423.410,92.167,stage2,0.5288
456.362,95.954,stage4,0.5457
1814.031,95.988,vegetative,0.9784
554.653,96.653,vegetative,0.7041
769.539,100.676,vegetative,0.7797
1061.927,109.717,vegetative,0.8821
191.899,110.203,vegetative,0.6304
978.571,111.351,vegetative,0.9272
550.113,115.120,complete,0.6567
1247.650,115.539,vegetative,0.9738
1658.344,116.999,vegetative,0.9858
975.434,121.181,stage4,0.6475
287.612,124.142,vegetative,0.9619
12.394,124.485,vegetative,0.8307
1530.591,127.860,vegetative,0.9819
184.898,131.461,stage4,0.6009
514.991,131.940,vegetative,0.8667
844.342,146.020,vegetative,0.9745
478.375,158.250,stage4,0.4890
319.200,163.875,stage4,0.5429
270.184,166.079,vegetative,0.9424
487.712,168.729,stage4,0.4931
1886.128,173.654,vegetative,0.9682
314.857,175.037,vegetative,0.6937
785.031,183.195,vegetative,0.9608
1987.002,188.604,vegetative,0.9890
15.680,194.070,vegetative,0.9419
1300.693,198.303,vegetative,0.9849
854.672,199.215,vegetative,0.9834
1614.293,200.073,vegetative,0.9896
1465.696,215.823,vegetative,0.9852
1070.029,223.438,stage4,0.4595
1912.621,223.456,vegetative,0.9782
1684.895,225.826,vegetative,0.9808
129.805,229.778,vegetative,0.9835
1054.000,230.688,stage4,0.3934
274.389,234.402,vegetative,0.9853
1403.463,238.105,vegetative,0.9857
732.141,239.062,stage4,0.6163
799.902,240.938,vegetative,0.9717
139.073,241.585,vegetative,0.4883
1368.264,243.049,vegetative,0.9828
393.487,243.736,vegetative,0.9167
136.264,243.811,stage4,0.4672
1796.491,246.902,vegetative,0.9759
16.262,247.912,vegetative,0.8558
141.967,252.000,vegetative,0.4818
165.308,253.154,stage4,0.4647
177.700,254.200,stage4,0.4403
640.024,256.526,stage4,0.6421
169.995,256.725,vegetative,0.5042
