x,y,name,confidence
958.173,0.712,vegetative,0.6702
212.312,1.188,vegetative,0.7491
1258.659,1.220,vegetative,0.8308
1480.667,2.292,stage4,0.4777
588.250,2.500,complete,0.3867
1985.030,2.657,vegetative,0.9276
1484.778,3.511,vegetative,0.4671
592.967,4.944,vegetative,0.5721
500.385,5.510,stage2,0.5586
1495.229,7.545,stage4,0.7976
126.090,8.107,stage2,0.5448
600.600,9.400,stage4,0.4576
543.185,12.333,stage4,0.5631
479.726,12.622,stage4,0.6938
132.119,13.967,stage4,0.6151
585.713,20.419,stage4,0.7254
570.993,24.068,vegetative,0.7350
893.024,26.882,vegetative,0.8189
317.671,26.985,stage4,0.7105
308.884,28.647,vegetative,0.6658
1720.586,29.020,vegetative,0.7778
1908.648,34.898,vegetative,0.8432
1707.693,44.916,stage4,0.5604
0.182,45.364,stage4,0.4125
248.833,54.403,vegetative,0.9658
1702.790,55.637,vegetative,0.5487
714.303,59.151,vegetative,0.9355
1944.018,61.059,stage4,0.6513
1860.113,62.304,stage4,0.6599
72.185,63.506,stage4,0.4856
1270.571,64.653,vegetative,0.6532
14.899,67.232,vegetative,0.6750
2002.581,68.443,vegetative,0.7583
1407.156,69.026,vegetative,0.8901
1932.324,70.225,vegetative,0.5369
655.939,72.161,stage4,0.6654
110.809,75.059,vegetative,0.8644
658.643,76.595,vegetative,0.5259
1254.133,76.600,stage4,0.5030
1894.339,81.533,vegetative,0.9660
877.661,85.473,vegetative,0.8517
1843.661,87.297,vegetative,0.8681
1929.115,89.519,vegetative,0.9452
954.664,92.857,vegetative,0.9300
930.161,93.286,stage4,0.5467
1237.044,95.149,vegetative,0.9254
2055.494,98.326,vegetative,0.9778
1598.539,100.111,vegetative,0.9525
2124.792,102.838,stage4,0.6741
1056.206,108.289,vegetative,0.8683
1121.510,108.736,stage4,0.7449
1711.342,113.082,vegetative,0.9581
441.195,113.974,vegetative,0.9789
1817.366,116.763,vegetative,0.8683
2119.323,117.226,vegetative,0.5212
1543.205,118.034,vegetative,0.8932
1778.500,130.083,vegetative,0.5359
1860.503,130.141,vegetative,0.7131
591.478,138.190,vegetative,0.8881
1474.106,138.227,vegetative,0.8219
2.577,139.192,vegetative,0.5152
1076.600,142.156,vegetative,0.4842
1770.216,145.786,stage4,0.5584
2090.581,146.567,vegetative,0.9142
1069.542,149.015,stage4,0.5728
731.829,149.149,vegetative,0.7468
1647.256,149.605,vegetative,0.8102
898.962,152.476,vegetative,0.9743
1898.781,154.628,vegetative,0.9726
1766.964,158.691,vegetative,0.4896
8.265,159.763,stage4,0.6203
666.680,163.127,stage4,0.6695
853.060,163.772,vegetative,0.9893
1033.714,170.477,vegetative,0.7222
1216.323,175.516,vegetative,0.9885
24.552,178.884,vegetative,0.9331
1366.450,179.371,vegetative,0.8311
1001.811,180.235,stage4,0.5404
768.902,182.955,vegetative,0.9129
441.632,186.432,vegetative,0.7411
208.478,190.057,vegetative,0.9823
672.777,191.063,vegetative,0.9793
1726.765,193.373,vegetative,0.8140
1379.961,201.116,stage4,0.6007
604.505,201.522,stage4,0.6080
351.171,201.660,vegetative,0.8683
39.355,206.898,vegetative,0.9796
580.299,215.002,vegetative,0.7422
1617.482,216.266,vegetative,0.8544
451.466,216.592,stage4,0.5956
88.125,216.918,vegetative,0.9739
547.507,217.515,vegetative,0.8800
1904.536,219.827,vegetative,0.7932
417.025,261.450,vegetative,0.8820
1472.197,262.762,stage4,0.6895
1441.153,266.586,stage4,0.5655
1031.073,268.540,vegetative,0.8887
1421.679,269.962,stage4,0.5991
1461.377,278.025,vegetative,0.7927
1525.500,279.500,stage4,0.4898
794.018,279.629,vegetative,0.8244
381.700,285.300,stage4,0.5655
1186.227,286.197,vegetative,0.9209
774.234,287.532,stage4,0.6244
1557.671,295.162,vegetative,0.7743
1102.848,296.254,vegetative,0.7878
1543.284,298.684,stage4,0.5648
119.840,301.880,stage4,0.5187
106.875,303.750,stage4,0.4511
2026.634,304.466,vegetative,0.7193
106.781,305.864,vegetative,0.8013
1915.476,311.828,vegetative,0.8879
1273.275,321.093,vegetative,0.8831
560.191,321.287,vegetative,0.9507
962.685,321.591,stage4,0.6029
1681.817,322.873,stage4,0.4420
1669.552,326.931,stage4,0.4284
1678.933,328.517,stage2,0.3699
1678.078,333.523,stage5,0.6477
1756.246,336.132,vegetative,0.9896
853.735,342.503,vegetative,0.9808
748.695,352.789,vegetative,0.9782
1619.519,358.419,vegetative,0.8327
1943.954,360.676,stage5,0.9876
890.481,361.434,vegetative,0.9132
840.142,361.466,stage5,0.9044
970.061,361.854,vegetative,0.8862
313.180,363.625,vegetative,0.8308
1344.644,365.506,vegetative,0.9759
1712.418,366.628,vegetative,0.8382
1204.621,369.286,vegetative,0.9718
1663.760,369.800,vegetative,0.5481
1466.820,372.760,vegetative,0.8990
0.936,373.474,stage4,0.6370
612.103,374.231,vegetative,0.9501
1036.668,378.681,stage5,0.6983
1119.029,380.338,vegetative,0.8695
439.322,382.410,vegetative,0.9787
311.962,392.311,stage4,0.4929
4.917,392.750,stage2,0.3253
257.312,396.375,stage4,0.4583
297.065,397.043,vegetative,0.6363
764.706,397.213,vegetative,0.7140
1877.041,399.866,vegetative,0.9575
242.707,400.675,vegetative,0.7873
12.169,400.684,vegetative,0.6148
114.368,402.856,vegetative,0.9901
4.090,407.105,stage4,0.4672
2081.157,409.836,vegetative,0.8855
873.494,412.886,vegetative,0.7455
255.388,413.413,stage2,0.6960
234.380,415.398,stage4,0.5336
262.000,419.200,stage4,0.4208
1362.414,421.915,vegetative,0.8982
311.098,424.554,vegetative,0.7622
265.064,427.047,stage4,0.5640
246.913,427.825,vegetative,0.7890
865.210,430.205,vegetative,0.9372
1751.231,435.434,vegetative,0.9598
2097.126,437.631,vegetative,0.9077
1919.568,444.482,vegetative,0.8481
1876.143,445.000,stage4,0.5340
447.127,447.040,vegetative,0.9341
377.232,456.155,vegetative,0.9700
740.301,456.944,vegetative,0.9796
302.800,458.900,stage4,0.4140
265.930,462.005,vegetative,0.9057
1529.374,470.285,vegetative,0.8980
308.110,472.970,stage4,0.6067
1289.606,477.192,vegetative,0.9816
274.718,477.538,vegetative,0.8386
331.026,479.532,stage4,0.5304
336.182,481.091,vegetative,0.4750
2098.003,486.951,vegetative,0.9491
2016.316,488.542,vegetative,0.9650
1944.682,493.227,vegetative,0.4938
944.556,494.440,vegetative,0.8576
303.518,494.515,vegetative,0.8378
1951.892,495.173,stage4,0.5667
5.000,495.598,stage2,0.5275
3.916,499.747,stage4,0.4825
1071.738,505.794,vegetative,0.9736
587.516,509.035,vegetative,0.9720
417.733,509.936,vegetative,0.6418
1389.062,510.358,stage4,0.5297
1823.136,515.309,vegetative,0.8613
1957.558,518.808,vegetative,0.7146
418.904,525.066,stage4,0.5273
1751.201,530.399,vegetative,0.8863
1408.716,535.560,vegetative,0.8564
1981.558,542.930,vegetative,0.9778
1738.223,545.615,stage4,0.4657
157.154,546.000,stage5,0.3120
