x,y,name,confidence
1212.100,0.600,vegetative,0.3783
1111.843,1.804,vegetative,0.9430
599.964,4.492,vegetative,0.9491
1923.427,5.305,vegetative,0.8380
1539.855,6.083,stage5,0.8031
818.229,8.408,vegetative,0.9682
482.639,16.911,vegetative,0.9676
1749.599,23.074,stage5,0.9675
356.658,25.816,vegetative,0.9629
231.636,31.428,vegetative,0.9808
1646.045,34.714,vegetative,0.9795
1959.417,35.765,vegetative,0.9809
987.321,41.237,vegetative,0.9747
2112.458,42.999,vegetative,0.9734
1529.901,62.027,vegetative,0.9218
194.822,67.950,vegetative,0.9828
64.485,69.276,vegetative,0.9538
488.300,73.277,stage5,0.9882
1111.422,76.886,vegetative,0.9639
1567.787,77.940,complete,0.4740
824.332,84.228,vegetative,0.9804
462.974,98.351,vegetative,0.9468
1993.254,102.844,vegetative,0.9729
631.321,105.018,vegetative,0.9812
743.700,112.902,vegetative,0.9806
2080.746,115.045,vegetative,0.9826
1319.087,115.064,vegetative,0.9790
1841.345,117.452,vegetative,0.9645
497.701,123.898,vegetative,0.9877
1010.387,126.531,vegetative,0.9566
1253.635,138.540,vegetative,0.9708
2125.594,152.906,vegetative,0.4134
395.531,155.594,complete,0.5237
404.571,158.929,complete,0.5443
1117.548,161.792,vegetative,0.9526
2130.480,162.801,stage5,0.7004
1717.779,163.117,stage5,0.9844
799.589,163.847,vegetative,0.9637
954.120,164.068,vegetative,0.9786
1694.454,167.573,vegetative,0.9770
398.154,174.339,vegetative,0.9311
47.326,176.980,vegetative,0.9716
1986.059,180.704,vegetative,0.9790
382.468,182.340,complete,0.5953
1557.758,185.712,vegetative,0.9809
374.667,187.333,complete,0.5046
811.941,192.772,vegetative,0.9819
1452.847,193.061,vegetative,0.9832
1342.982,200.888,vegetative,0.9715
1765.383,202.291,vegetative,0.9815
598.351,206.083,vegetative,0.9764
150.395,219.701,stage5,0.9637
407.372,224.295,stage5,0.9565
140.788,232.697,vegetative,0.9730
643.991,240.084,vegetative,0.9776
1343.051,241.294,vegetative,0.9851
1254.397,241.976,vegetative,0.9838
1147.212,246.735,vegetative,0.9635
427.848,267.152,vegetative,0.9805
1872.359,269.105,vegetative,0.9709
509.574,270.407,vegetative,0.9687
758.870,273.828,vegetative,0.9866
1062.261,277.582,vegetative,0.9882
1869.767,280.728,complete,0.7554
1270.195,286.238,vegetative,0.9826
693.428,287.706,vegetative,0.9866
1003.640,288.266,vegetative,0.9870
235.494,293.511,vegetative,0.9840
153.967,297.416,vegetative,0.9879
1555.200,299.691,vegetative,0.9857
1218.122,306.946,vegetative,0.9830
1384.644,308.549,vegetative,0.9867
1313.186,310.841,stage5,0.9894
2110.759,314.575,vegetative,0.9761
329.652,320.370,vegetative,0.9836
383.037,323.957,vegetative,0.9874
694.363,325.665,stage5,0.9731
127.441,327.869,vegetative,0.9868
1641.063,338.240,vegetative,0.9849
1907.108,352.810,complete,0.7755
2009.548,354.400,vegetative,0.9846
983.900,355.329,vegetative,0.9879
1708.067,368.124,vegetative,0.9759
21.505,374.093,vegetative,0.9810
1860.532,374.694,vegetative,0.9857
1918.037,375.882,vegetative,0.9867
1958.832,381.357,vegetative,0.9795
610.695,382.548,vegetative,0.9849
448.730,385.599,vegetative,0.9866
1210.478,390.448,vegetative,0.9874
1352.281,391.890,vegetative,0.9850
1474.354,392.693,vegetative,0.9897
1079.692,394.013,vegetative,0.9710
220.392,408.247,vegetative,0.9877
923.661,415.054,vegetative,0.9791
1659.590,415.083,vegetative,0.9825
327.398,417.167,vegetative,0.9899
791.486,418.411,vegetative,0.9641
1326.121,420.358,vegetative,0.9384
115.842,423.737,vegetative,0.4745
122.722,433.054,complete,0.6315
1570.547,435.328,vegetative,0.9603
1545.522,451.519,complete,0.8961
1146.363,453.830,vegetative,0.9842
1992.164,455.809,vegetative,0.9836
1829.450,461.192,vegetative,0.9882
235.010,461.254,vegetative,0.9863
2126.901,461.258,stage5,0.9751
47.178,462.276,vegetative,0.9836
1381.091,463.303,stage5,0.9699
116.247,467.535,vegetative,0.9309
1504.751,467.577,vegetative,0.9540
2100.348,478.622,vegetative,0.8646
2127.865,481.556,stage5,0.8328
466.091,481.658,vegetative,0.9838
2079.891,491.200,complete,0.8383
1668.848,491.672,complete,0.7064
888.706,493.444,vegetative,0.9769
2055.247,495.153,stage5,0.9899
1661.875,496.025,stage5,0.5473
1722.830,507.650,vegetative,0.9814
1371.832,507.920,stage5,0.9828
526.748,509.263,vegetative,0.9727
2132.072,509.577,stage5,0.8158
1199.071,522.306,vegetative,0.9298
171.312,526.724,vegetative,0.9873
395.103,534.096,complete,0.8892
563.068,535.517,vegetative,0.9076
656.703,538.917,vegetative,0.9898
1719.574,540.047,vegetative,0.5578
981.304,542.254,vegetative,0.9812
1108.014,542.565,vegetative,0.9627
1223.059,543.038,complete,0.9733
1580.820,543.416,vegetative,0.9843
1807.769,546.135,vegetative,0.9753
1390.023,547.191,vegetative,0.9887
1728.836,547.946,complete,0.8645
414.913,549.501,vegetative,0.9639
872.029,550.239,vegetative,0.9143
1663.154,552.806,vegetative,0.9854
935.614,556.701,complete,0.8963
819.505,560.545,vegetative,0.9892
1810.900,560.635,complete,0.8198
2123.400,561.063,stage5,0.5792
1480.884,561.669,vegetative,0.9904
1866.733,566.062,vegetative,0.9005
867.947,566.735,complete,0.5743
2133.111,567.222,vegetative,0.4308
1326.598,579.467,vegetative,0.9561
1921.993,582.017,vegetative,0.9871
1241.022,583.343,vegetative,0.9872
1101.263,583.632,stage5,0.4759
607.703,590.877,vegetative,0.9880
1115.170,591.510,complete,0.5411
1081.127,592.636,complete,0.4918
2083.251,603.842,vegetative,0.9834
1076.357,608.928,stage5,0.9421
1552.990,609.476,vegetative,0.9880
884.642,613.701,vegetative,0.9888
164.472,618.326,vegetative,0.9888
415.635,626.198,complete,0.6277
623.847,630.809,vegetative,0.9859
13.190,631.846,vegetative,0.9795
421.151,632.633,vegetative,0.8991
1405.677,635.593,vegetative,0.9665
2124.636,636.456,vegetative,0.8185
280.902,639.364,vegetative,0.9831
376.659,640.522,vegetative,0.8535
1206.760,647.110,vegetative,0.9869
1387.547,647.986,stage5,0.9372
402.270,649.586,complete,0.5726
843.129,655.657,vegetative,0.9862
1822.034,657.626,vegetative,0.9890
1174.815,658.234,complete,0.9942
201.341,663.461,vegetative,0.9856
9.525,671.404,vegetative,0.8864
1925.695,675.734,vegetative,0.9552
561.275,678.465,vegetative,0.9870
1624.138,679.945,vegetative,0.9877
126.965,681.046,vegetative,0.9847
1293.574,684.699,complete,0.8745
2104.844,685.146,vegetative,0.9845
1333.713,696.450,complete,0.6721
1946.814,697.494,complete,0.7211
442.493,698.454,vegetative,0.9515
1053.108,701.049,vegetative,0.9873
1429.643,708.882,vegetative,0.9853
1312.978,713.759,vegetative,0.9403
965.047,715.838,vegetative,0.9808
1797.994,718.421,vegetative,0.9874
1288.737,720.402,complete,0.9749
1154.084,728.848,vegetative,0.9784
2106.862,730.186,vegetative,0.9816
1316.083,730.521,complete,0.5813
217.930,734.681,stage5,0.9120
763.843,737.375,vegetative,0.9860
655.576,740.511,vegetative,0.9887
514.780,741.669,vegetative,0.9796
1124.279,743.418,vegetative,0.9891
609.002,747.927,vegetative,0.9865
85.647,758.731,vegetative,0.9842
1275.930,760.634,complete,0.4917
1081.277,762.622,vegetative,0.9812
485.439,763.532,complete,0.8824
1873.645,765.182,stage5,0.4965
1869.778,767.667,vegetative,0.4355
1614.235,775.275,vegetative,0.9897
219.069,776.446,vegetative,0.9866
1482.494,777.895,vegetative,0.9855
831.795,781.546,vegetative,0.9870
1095.026,782.154,stage5,0.4753
29.291,782.680,vegetative,0.9879
1099.930,783.103,complete,0.6107
883.579,796.798,vegetative,0.9853
111.109,808.288,vegetative,0.9857
648.035,809.081,vegetative,0.9682
693.408,812.737,complete,0.9284
1773.040,813.660,complete,0.5704
257.959,813.891,vegetative,0.9872
449.861,817.512,vegetative,0.9709
2026.121,818.044,vegetative,0.9857
2055.933,819.950,complete,0.9071
2088.547,823.577,vegetative,0.9757
1853.846,824.109,vegetative,0.9450
1078.018,838.584,vegetative,0.9801
1042.430,842.550,complete,0.9571
407.141,846.477,complete,0.8281
623.292,857.206,vegetative,0.9756
1520.721,857.684,vegetative,0.9847
1328.391,858.443,vegetative,0.9864
56.028,861.596,vegetative,0.9795
890.383,862.244,vegetative,0.9885
1216.299,869.371,vegetative,0.9823
2122.324,878.771,vegetative,0.8747
1619.083,881.863,complete,0.8059
