x,y,name,confidence
1475.897,5.759,stage4,0.5702
687.810,12.619,stage4,0.5120
1825.484,12.622,stage4,0.7130
371.988,13.099,vegetative,0.6745
1253.435,13.522,stage4,0.4886
1591.286,14.071,stage4,0.4154
1225.260,14.724,stage4,0.6019
926.846,15.787,stage4,0.6389
978.600,16.800,stage4,0.4564
108.000,18.846,vegetative,0.6609
1928.969,18.877,stage4,0.4946
1243.690,19.345,stage4,0.4708
695.708,19.667,vegetative,0.4902
1907.607,22.714,stage4,0.5612
1264.850,22.800,stage4,0.5880
969.200,30.600,stage4,0.6263
1213.810,35.143,vegetative,0.6554
1925.172,36.087,vegetative,0.6307
1194.077,36.154,vegetative,0.5141
1684.774,37.806,vegetative,0.7184
1011.774,38.466,vegetative,0.7973
985.520,39.360,vegetative,0.7781
224.813,39.515,vegetative,0.8953
1604.991,40.344,vegetative,0.7592
1566.610,40.446,vegetative,0.7424
1635.200,40.500,vegetative,0.6175
1031.000,40.867,vegetative,0.4554
1246.313,42.089,vegetative,0.6553
815.545,44.515,vegetative,0.6359
1994.637,44.549,vegetative,0.6218
922.490,45.497,stage4,0.6930
31.672,47.629,vegetative,0.7359
1036.621,48.782,vegetative,0.6359
1186.484,49.301,vegetative,0.7272
967.303,49.805,stage4,0.6969
1945.459,51.591,vegetative,0.8664
522.817,52.113,vegetative,0.6580
982.132,55.636,stage4,0.7517
1580.617,56.659,vegetative,0.7714
1228.659,60.898,vegetative,0.7059
1931.554,63.694,stage4,0.6596
2070.944,64.306,vegetative,0.6783
1909.524,66.976,stage4,0.6939
1034.524,67.049,stage4,0.5220
87.360,67.480,stage4,0.4737
2035.697,68.691,vegetative,0.8018
1547.750,70.375,stage4,0.5529
1772.360,72.921,stage4,0.7490
1017.575,72.957,vegetative,0.7736
1623.318,73.152,vegetative,0.8898
1570.804,73.412,vegetative,0.6664
1238.008,75.704,vegetative,0.5809
1918.667,76.964,vegetative,0.4690
1914.000,77.789,stage4,0.4395
1267.667,78.222,vegetative,0.5537
965.000,79.000,stage4,0.4954
1221.000,80.500,stage4,0.3027
1249.867,80.733,vegetative,0.6929
979.720,80.960,vegetative,0.5505
1676.591,86.933,vegetative,0.8553
1949.625,87.125,vegetative,0.5713
1587.071,88.286,vegetative,0.5510
1213.801,91.398,vegetative,0.8002
1050.077,92.795,stage4,0.5769
1019.344,94.281,vegetative,0.7745
1939.981,95.344,vegetative,0.7558
1545.462,97.538,vegetative,0.5298
334.467,97.800,vegetative,0.6390
620.589,99.482,stage4,0.6200
1571.400,101.900,vegetative,0.6294
1813.556,102.389,vegetative,0.4787
1832.250,104.062,vegetative,0.5432
332.183,105.915,vegetative,0.6833
1558.038,106.468,stage4,0.5392
1041.663,108.867,stage4,0.6474
1261.514,111.429,vegetative,0.6771
509.286,112.714,vegetative,0.6203
1609.035,114.730,vegetative,0.8147
769.040,116.760,vegetative,0.6881
526.995,118.105,vegetative,0.7591
1045.250,120.125,stage4,0.5427
1869.835,120.356,vegetative,0.6766
1747.732,120.659,stage4,0.6291
104.864,121.727,vegetative,0.5727
1596.631,126.325,vegetative,0.7313
1968.849,128.941,vegetative,0.6724
498.593,129.231,vegetative,0.7055
97.222,129.333,vegetative,0.5336
522.156,129.594,vegetative,0.5310
1062.370,132.259,stage4,0.5502
1207.615,136.154,vegetative,0.4509
1902.085,136.602,vegetative,0.6357
1817.628,138.961,stage4,0.6921
507.250,140.875,vegetative,0.5104
1023.833,141.926,vegetative,0.5901
1845.676,143.595,stage4,0.5855
1238.769,144.423,vegetative,0.5776
1033.089,144.911,vegetative,0.6074
1870.200,147.000,vegetative,0.5361
1511.589,150.484,vegetative,0.6331
1142.500,154.000,stage4,0.5335
172.073,155.321,vegetative,0.7285
1126.005,159.611,vegetative,0.9002
2093.147,160.481,vegetative,0.5995
1216.800,161.050,vegetative,0.4589
123.451,161.561,vegetative,0.7317
160.348,162.609,vegetative,0.3867
96.167,165.083,vegetative,0.5992
1221.500,165.500,vegetative,0.5597
1202.966,170.357,vegetative,0.6779
1617.203,171.667,vegetative,0.7553
111.072,173.424,vegetative,0.7362
99.750,175.062,vegetative,0.4891
1787.980,175.434,vegetative,0.6349
1936.376,177.302,vegetative,0.8019
81.453,178.011,vegetative,0.8486
316.000,179.727,vegetative,0.6983
1230.385,180.986,vegetative,0.5544
184.750,181.125,vegetative,0.5282
1143.153,183.540,vegetative,0.8293
32.625,186.875,vegetative,0.5133
1599.444,186.889,stage4,0.7106
46.674,187.170,vegetative,0.7491
1182.925,187.215,vegetative,0.8261
558.094,189.065,vegetative,0.8904
1235.438,191.616,vegetative,0.5386
524.663,192.449,vegetative,0.6788
1917.103,195.450,vegetative,0.6165
1370.611,195.889,vegetative,0.6307
1792.917,196.639,stage4,0.4925
73.739,198.407,vegetative,0.9147
1760.640,198.560,stage4,0.4105
1820.727,201.409,vegetative,0.5588
1614.171,202.261,vegetative,0.7519
1353.453,203.326,vegetative,0.6267
828.619,204.571,vegetative,0.5136
1204.231,204.923,vegetative,0.4098
543.692,205.077,vegetative,0.6078
1150.091,208.364,vegetative,0.6232
527.309,208.914,vegetative,0.7735
1202.600,209.500,stage4,0.4049
1235.103,209.931,vegetative,0.6864
1960.118,210.118,vegetative,0.4441
1755.419,210.326,vegetative,0.3988
1187.746,210.349,vegetative,0.6399
848.158,210.789,stage4,0.4812
1904.650,210.915,stage4,0.6562
1772.481,211.854,vegetative,0.6348
1207.794,212.118,vegetative,0.5005
32.972,212.129,vegetative,0.6271
1788.530,213.168,vegetative,0.9226
1961.798,213.817,vegetative,0.5284
1104.828,213.862,vegetative,0.6052
44.889,215.630,vegetative,0.6211
555.114,218.963,vegetative,0.7846
1977.875,219.875,stage4,0.3785
1847.346,222.438,vegetative,0.7748
1208.457,223.963,vegetative,0.7589
1875.867,225.200,vegetative,0.5737
2000.714,225.286,vegetative,0.4003
823.283,225.517,vegetative,0.6678
2007.000,225.947,stage4,0.4071
