x,y,name,confidence
633.296,1.630,vegetative,0.8902
1919.167,2.333,stage5,0.4713
1589.309,2.402,stage5,0.6657
2126.355,3.018,stage5,0.9628
313.664,3.548,complete,0.9077
1614.431,4.350,vegetative,0.5187
740.951,4.911,vegetative,0.8471
1618.750,5.929,complete,0.4825
1168.063,6.015,vegetative,0.9866
572.917,11.083,vegetative,0.9420
1727.231,13.266,vegetative,0.9894
1963.549,15.009,vegetative,0.9525
448.967,15.177,vegetative,0.9905
1067.300,17.944,vegetative,0.9863
490.453,19.594,vegetative,0.9889
1315.502,23.948,vegetative,0.9870
372.175,28.280,vegetative,0.9635
1873.792,32.138,vegetative,0.9773
817.659,34.335,vegetative,0.9908
147.545,35.348,vegetative,0.9839
643.365,36.969,vegetative,0.9897
1560.249,38.742,vegetative,0.9843
2059.615,39.585,vegetative,0.9928
732.178,45.296,vegetative,0.9875
264.856,48.152,vegetative,0.9891
1767.087,50.036,vegetative,0.9865
448.926,72.510,vegetative,0.9849
1942.446,79.182,vegetative,0.9888
1598.566,80.208,vegetative,0.9891
1001.474,80.213,complete,0.9855
225.099,82.421,vegetative,0.9897
2058.911,90.160,vegetative,0.9929
703.515,90.324,vegetative,0.9881
350.655,90.767,vegetative,0.9882
1006.648,93.705,vegetative,0.9864
13.771,93.759,vegetative,0.9267
1132.600,98.647,vegetative,0.9881
900.864,102.556,vegetative,0.9862
816.363,111.047,vegetative,0.9918
1557.386,112.679,vegetative,0.9885
234.938,115.157,vegetative,0.9905
1342.513,121.537,vegetative,0.9900
680.241,129.772,vegetative,0.9883
142.952,131.636,vegetative,0.9858
1014.596,132.871,vegetative,0.9931
2117.429,133.732,vegetative,0.9858
787.843,135.025,vegetative,0.9909
1302.498,135.919,vegetative,0.9915
1960.138,136.630,vegetative,0.9914
2071.605,141.442,vegetative,0.9923
1767.295,151.896,vegetative,0.9923
532.765,155.250,vegetative,0.9885
1358.579,156.891,vegetative,0.9908
2133.190,163.000,vegetative,0.5100
374.720,170.333,vegetative,0.9774
727.081,173.517,vegetative,0.9905
940.132,180.782,vegetative,0.9442
944.958,188.146,complete,0.6305
1476.338,189.671,vegetative,0.9913
1393.795,190.505,vegetative,0.9901
2057.032,201.884,vegetative,0.9863
1848.063,209.357,vegetative,0.9882
1203.665,217.422,vegetative,0.9889
1278.500,218.746,vegetative,0.9900
1777.935,220.781,vegetative,0.9539
1561.619,230.125,vegetative,0.9664
704.667,231.745,vegetative,0.9874
293.375,234.544,vegetative,0.9749
1315.584,241.696,vegetative,0.9896
1934.796,241.958,vegetative,0.9912
2120.740,244.000,vegetative,0.9846
17.424,247.961,vegetative,0.9866
614.901,248.678,vegetative,0.9897
815.998,253.360,vegetative,0.9837
1436.066,262.074,vegetative,0.9894
859.618,274.834,complete,0.9396
1809.944,279.769,vegetative,0.9924
1660.821,283.476,vegetative,0.9907
1738.074,288.711,vegetative,0.9897
251.227,298.546,vegetative,0.9907
417.601,301.886,vegetative,0.9869
1001.838,315.057,complete,0.7196
536.442,318.693,vegetative,0.9865
2085.967,319.653,vegetative,0.9887
100.733,323.323,vegetative,0.9873
2119.196,324.118,complete,0.5222
2131.662,325.529,complete,0.4923
2.543,325.574,vegetative,0.9495
2125.349,327.611,vegetative,0.5102
1011.509,328.789,vegetative,0.9752
1353.482,337.405,vegetative,0.9902
1497.885,337.778,vegetative,0.9882
1021.384,338.346,complete,0.9485
190.931,347.525,vegetative,0.9865
581.015,355.397,vegetative,0.9838
2043.681,357.470,vegetative,0.9561
1417.812,360.671,vegetative,0.9902
911.820,363.329,vegetative,0.9890
1471.277,368.461,vegetative,0.9888
710.686,369.996,vegetative,0.9725
69.819,372.107,vegetative,0.9178
42.227,377.425,vegetative,0.9617
1758.164,385.600,complete,0.9037
1770.733,388.578,vegetative,0.9836
709.947,389.494,complete,0.8304
1336.220,395.931,vegetative,0.9882
1802.509,398.273,vegetative,0.9895
350.870,401.258,vegetative,0.9885
653.580,404.523,vegetative,0.9867
949.736,404.867,vegetative,0.9870
856.892,421.044,vegetative,0.9836
1467.995,422.575,vegetative,0.9832
444.658,428.067,vegetative,0.9661
1589.430,430.740,vegetative,0.9857
103.692,434.316,vegetative,0.9903
233.239,440.555,vegetative,0.9887
1008.606,440.688,vegetative,0.9925
1866.759,443.017,vegetative,0.9930
680.227,445.660,vegetative,0.9853
922.225,447.442,vegetative,0.9867
1289.624,448.668,vegetative,0.9910
2017.678,450.193,vegetative,0.9882
2085.701,454.062,vegetative,0.9901
347.403,458.277,vegetative,0.9869
1125.981,459.015,vegetative,0.9880
1689.680,467.926,vegetative,0.9900
1485.457,472.089,vegetative,0.9910
1755.552,473.082,vegetative,0.9909
875.091,479.043,vegetative,0.9605
1958.259,481.179,vegetative,0.9890
494.094,482.607,vegetative,0.9862
17.529,486.840,vegetative,0.9787
561.594,492.623,vegetative,0.9815
1711.443,506.356,vegetative,0.9915
348.724,520.681,vegetative,0.9840
484.917,522.818,vegetative,0.9863
1475.453,538.490,vegetative,0.9893
1374.381,540.940,vegetative,0.9878
1166.403,544.948,vegetative,0.9870
1016.006,548.089,vegetative,0.9884
