x,y,name,confidence
1552.111,0.222,vegetative,0.6772
1449.382,1.294,vegetative,0.5782
979.257,2.762,vegetative,0.9820
1461.079,3.993,stage2,0.6586
1287.049,4.444,vegetative,0.9865
1087.082,12.330,vegetative,0.9920
684.302,14.959,vegetative,0.9943
1972.504,20.373,vegetative,0.9903
483.662,25.104,vegetative,0.9908
1900.236,31.014,vegetative,0.9901
1535.720,40.891,vegetative,0.9928
376.634,50.593,vegetative,0.9929
1821.500,52.552,vegetative,0.9899
2013.098,55.663,stage5,0.7305
2001.929,59.022,stage2,0.5772
2029.859,61.422,stage2,0.6037
2038.074,67.370,stage2,0.5160
1343.288,70.921,vegetative,0.8363
835.984,70.979,stage2,0.9829
443.873,71.052,vegetative,0.9922
1478.975,71.804,vegetative,0.9918
2050.704,74.302,vegetative,0.9897
1948.211,76.901,vegetative,0.9894
652.412,82.808,vegetative,0.9957
1923.514,86.286,vegetative,0.6682
718.678,100.912,vegetative,0.9949
942.502,101.508,complete,0.9933
1838.310,103.653,vegetative,0.9915
1190.771,107.707,vegetative,0.9936
2076.917,115.878,vegetative,0.9897
1740.552,116.391,vegetative,0.9913
2031.293,122.414,vegetative,0.9915
2129.000,133.207,vegetative,0.4594
2132.909,134.409,stage2,0.4138
1069.442,134.909,vegetative,0.9918
377.046,141.023,complete,0.8199
2012.795,147.137,vegetative,0.8273
1660.732,147.162,vegetative,0.9917
1102.513,148.189,stage2,0.7875
1831.900,148.487,vegetative,0.9913
796.127,152.151,vegetative,0.9944
102.003,158.976,vegetative,0.9820
136.535,166.257,vegetative,0.9919
2054.700,168.554,vegetative,0.9882
1300.185,169.850,vegetative,0.9905
496.084,170.315,stage2,0.9871
1572.008,172.763,vegetative,0.9938
1873.902,182.504,vegetative,0.9846
618.355,189.223,vegetative,0.9916
511.249,191.738,vegetative,0.9904
981.045,204.646,complete,0.9850
774.428,205.382,vegetative,0.9887
470.667,206.954,vegetative,0.8944
1375.758,218.082,vegetative,0.9943
158.034,221.817,stage2,0.9551
1533.383,226.372,vegetative,0.9916
1161.411,229.856,vegetative,0.9922
955.716,232.372,vegetative,0.9945
846.361,234.682,vegetative,0.9941
1058.429,244.404,complete,0.8650
1113.602,247.676,vegetative,0.9908
1796.198,249.003,vegetative,0.9925
2039.393,249.395,vegetative,0.9909
1226.714,250.541,vegetative,0.9956
170.360,254.613,vegetative,0.9866
1417.939,257.495,vegetative,0.9917
402.427,259.023,vegetative,0.9905
1968.696,274.308,vegetative,0.9762
2003.172,274.688,stage2,0.5139
1995.449,274.691,stage5,0.6080
479.035,276.060,vegetative,0.9951
1856.556,277.948,vegetative,0.9905
2019.495,280.640,vegetative,0.9208
1060.254,283.576,complete,0.5458
1058.454,287.941,vegetative,0.5514
1060.333,290.667,complete,0.5213
611.544,291.354,vegetative,0.9918
811.818,302.569,complete,0.9856
1594.474,305.944,vegetative,0.9903
28.755,310.122,stage2,0.9912
1379.270,310.982,vegetative,0.9916
1935.616,311.395,vegetative,0.9879
1110.105,314.835,vegetative,0.9945
