x,y,name,confidence
474.409,1.636,stage5,0.4594
1130.829,2.720,stage5,0.7351
307.636,4.455,stage5,0.4708
1098.063,7.579,stage5,0.6891
1712.893,9.357,vegetative,0.5826
983.424,12.256,vegetative,0.7596
1547.513,12.551,stage5,0.3583
1065.531,13.061,vegetative,0.5685
636.771,14.500,vegetative,0.5538
214.485,16.307,vegetative,0.7811
345.667,18.083,vegetative,0.6212
1013.013,18.893,vegetative,0.5534
456.145,19.857,vegetative,0.8189
1114.279,20.263,vegetative,0.9142
89.046,20.308,vegetative,0.5680
628.389,21.000,vegetative,0.4321
1082.717,26.751,vegetative,0.9242
95.692,27.385,vegetative,0.5314
1555.248,30.535,vegetative,0.8223
78.500,36.000,vegetative,0.5115
94.750,36.250,vegetative,0.5537
243.602,38.117,vegetative,0.8767
1388.478,39.359,stage4,0.4611
1412.939,39.626,vegetative,0.8150
288.770,41.000,vegetative,0.8411
1894.222,41.333,vegetative,0.5147
1898.571,41.429,vegetative,0.5656
230.111,43.489,vegetative,0.5008
1014.425,48.737,vegetative,0.8198
1080.691,50.016,vegetative,0.7634
1396.148,50.259,stage4,0.4200
227.464,51.286,vegetative,0.5124
551.286,52.179,vegetative,0.5814
633.253,52.735,vegetative,0.6878
1399.100,59.300,vegetative,0.3576
549.904,61.462,vegetative,0.5847
1790.667,61.485,vegetative,0.5953
1392.511,63.926,vegetative,0.8247
33.333,64.242,vegetative,0.6001
1687.673,65.498,vegetative,0.9279
1154.971,66.353,vegetative,0.6065
209.463,66.463,vegetative,0.6327
724.201,68.582,vegetative,0.8827
939.222,68.667,vegetative,0.5679
1527.586,71.936,vegetative,0.8159
983.667,72.778,vegetative,0.5546
1011.308,73.385,vegetative,0.5821
91.480,75.798,vegetative,0.8083
1547.776,76.328,vegetative,0.6394
370.564,78.628,vegetative,0.6560
975.687,81.007,vegetative,0.7851
577.068,81.541,vegetative,0.7309
1110.830,81.617,vegetative,0.7916
1016.594,81.672,vegetative,0.6986
158.000,82.000,vegetative,0.6165
1778.310,82.793,vegetative,0.6844
1132.762,83.333,vegetative,0.5926
543.744,83.370,vegetative,0.8158
1419.641,85.013,vegetative,0.6086
137.422,88.378,stage4,0.3280
1249.583,92.085,vegetative,0.8091
142.750,95.286,complete,0.4225
1013.934,95.884,vegetative,0.6628
134.111,96.444,complete,0.2962
1962.338,98.032,vegetative,0.8153
544.583,98.750,vegetative,0.4643
975.578,99.026,vegetative,0.7796
35.333,99.833,vegetative,0.5387
1560.419,102.034,vegetative,0.7242
354.141,102.208,vegetative,0.7379
131.500,102.500,stage4,0.3371
431.652,108.820,vegetative,0.7553
678.423,111.297,vegetative,0.7538
1684.440,111.412,vegetative,0.7848
1549.037,112.759,vegetative,0.6252
1014.936,112.827,vegetative,0.6823
132.359,113.375,stage4,0.4807
1186.600,115.667,vegetative,0.5771
997.188,116.188,vegetative,0.5029
516.181,116.776,vegetative,0.8766
30.527,118.207,vegetative,0.5731
1156.325,118.300,vegetative,0.8637
364.259,122.116,vegetative,0.9161
705.859,123.788,complete,0.5706
692.860,126.698,vegetative,0.4655
680.125,127.125,complete,0.4013
524.455,127.318,vegetative,0.5781
1346.650,127.700,vegetative,0.5720
1538.641,128.170,complete,0.8521
1788.401,128.542,vegetative,0.7264
1005.795,129.897,vegetative,0.6023
1030.167,130.417,vegetative,0.5249
44.600,130.867,complete,0.4846
1359.870,130.870,vegetative,0.5852
161.500,131.000,vegetative,0.5791
940.440,132.059,vegetative,0.7874
783.445,133.006,vegetative,0.7708
435.928,133.309,vegetative,0.7853
1951.682,133.430,vegetative,0.8677
680.087,134.548,complete,0.5100
1003.062,136.688,vegetative,0.6252
1357.443,139.918,vegetative,0.5729
680.765,141.588,vegetative,0.5580
513.130,143.870,vegetative,0.5644
995.538,144.846,vegetative,0.5686
1546.025,146.398,vegetative,0.8864
676.283,152.453,vegetative,0.6448
2058.053,153.022,vegetative,0.8303
908.167,154.333,vegetative,0.5659
1580.548,154.343,vegetative,0.5894
721.821,154.571,stage4,0.5256
1816.021,154.953,vegetative,0.8119
1032.241,158.360,vegetative,0.9376
1789.000,158.875,vegetative,0.5565
992.359,159.162,vegetative,0.6862
1639.067,161.167,vegetative,0.9101
944.265,162.020,vegetative,0.6055
1401.800,164.044,vegetative,0.6352
795.450,164.800,stage4,0.4383
2051.087,166.348,vegetative,0.6228
140.279,166.959,vegetative,0.8294
