x,y,name,confidence
1131.273,1.364,stage4,0.5533
1036.316,2.526,stage4,0.5184
694.388,2.639,stage4,0.8306
1045.909,4.255,vegetative,0.5705
562.850,4.350,stage4,0.4795
1857.400,4.440,vegetative,0.6935
602.900,4.800,vegetative,0.3810
589.929,7.214,vegetative,0.6159
1051.529,7.882,vegetative,0.3964
2103.735,9.574,vegetative,0.6587
92.444,9.926,stage4,0.6353
1085.722,12.500,vegetative,0.6084
1125.305,13.053,stage4,0.7540
1846.287,14.009,stage4,0.7286
254.412,14.020,vegetative,0.8484
596.097,15.653,stage4,0.6247
1057.836,16.889,vegetative,0.6894
795.636,17.117,stage4,0.8745
1122.280,18.480,vegetative,0.4357
1399.120,18.520,vegetative,0.5624
1093.300,18.800,vegetative,0.5604
2088.770,19.092,stage4,0.6043
1039.890,19.717,stage4,0.6241
690.150,20.315,stage4,0.6992
667.464,20.515,vegetative,0.7065
1693.483,20.946,stage4,0.6535
1117.609,23.304,vegetative,0.4765
458.398,24.420,vegetative,0.7340
577.935,25.290,vegetative,0.4036
1180.188,25.438,stage4,0.5753
822.970,25.894,stage4,0.6159
613.186,26.681,vegetative,0.8112
1283.665,28.509,stage4,0.7919
396.824,28.895,stage4,0.8788
637.146,29.439,vegetative,0.6568
142.536,29.946,vegetative,0.6818
1753.917,30.812,vegetative,0.6432
1832.345,31.472,vegetative,0.8531
1898.033,32.533,vegetative,0.3980
1055.312,32.625,stage4,0.4518
672.250,33.250,vegetative,0.5550
129.947,33.684,vegetative,0.5801
1112.149,34.320,vegetative,0.5549
481.308,34.596,vegetative,0.5251
413.087,35.130,vegetative,0.4586
1092.720,35.600,vegetative,0.5274
1075.929,35.998,stage4,0.7019
2095.000,36.125,vegetative,0.5627
1668.518,36.649,stage4,0.5835
1856.867,38.267,stage4,0.4825
1629.897,39.231,stage4,0.6187
598.940,39.391,stage4,0.6633
1135.637,41.039,vegetative,0.7139
1180.231,42.308,stage4,0.5531
1729.699,43.068,vegetative,0.9523
1688.029,43.176,vegetative,0.5669
1873.504,43.253,vegetative,0.9114
498.967,46.120,stage4,0.6711
1906.198,46.274,stage4,0.6775
1511.767,48.060,stage4,0.4782
2111.190,50.980,vegetative,0.7470
1609.208,52.121,vegetative,0.6032
1495.440,53.040,vegetative,0.4745
611.383,53.903,vegetative,0.8192
859.469,54.580,stage4,0.8617
1484.561,54.683,vegetative,0.6163
1844.436,54.785,vegetative,0.6085
482.552,56.000,vegetative,0.6051
1121.503,56.159,stage4,0.5843
1104.701,58.955,stage4,0.8332
1503.781,59.688,vegetative,0.4798
1586.000,59.850,vegetative,0.6342
732.892,60.233,vegetative,0.5523
1637.000,60.250,vegetative,0.4886
112.176,61.812,stage4,0.6673
1660.788,63.333,vegetative,0.5618
516.846,63.974,vegetative,0.5941
507.583,64.708,vegetative,0.5898
1479.870,65.130,vegetative,0.6491
2067.438,66.000,stage4,0.7094
1257.220,67.257,vegetative,0.5405
1274.571,67.690,vegetative,0.6322
733.656,67.844,vegetative,0.6238
720.727,69.182,vegetative,0.4388
475.886,69.327,stage4,0.7630
1489.141,69.427,stage4,0.6150
2095.425,70.900,vegetative,0.4106
2087.222,71.815,vegetative,0.3761
1415.214,71.982,vegetative,0.4976
1733.713,72.023,vegetative,0.7768
1447.129,72.032,vegetative,0.6252
1173.461,72.158,vegetative,0.6852
747.833,72.167,vegetative,0.5885
728.545,72.273,vegetative,0.5131
1565.929,72.714,stage4,0.3901
1002.899,75.596,vegetative,0.6362
733.233,75.953,stage4,0.5893
1016.682,75.977,vegetative,0.5680
1744.800,76.000,stage4,0.3920
1236.802,76.136,stage4,0.6149
480.206,76.412,vegetative,0.5175
1029.894,77.340,stage4,0.6062
774.419,78.419,stage4,0.6319
1186.545,82.091,stage4,0.3850
1744.792,82.491,vegetative,0.4868
1576.474,82.772,stage4,0.4612
449.851,82.998,vegetative,0.8144
606.548,83.112,stage4,0.7777
1256.662,83.454,vegetative,0.6287
983.136,84.847,stage4,0.6416
714.367,84.889,stage4,0.7500
629.190,84.952,vegetative,0.6069
1548.653,85.159,vegetative,0.8171
1014.364,85.636,stage4,0.4125
1027.111,86.111,vegetative,0.4056
619.540,87.580,vegetative,0.5686
215.362,88.184,vegetative,0.6799
1221.463,89.439,vegetative,0.6228
1119.154,90.077,stage4,0.6040
1026.600,90.600,stage4,0.4062
2094.857,91.714,stage4,0.7165
1735.755,92.764,stage4,0.4420
1563.298,96.021,stage4,0.5225
2073.745,96.343,vegetative,0.6902
655.314,99.257,stage4,0.5382
1168.894,100.010,stage4,0.7278
1893.952,100.661,stage4,0.9087
1244.573,104.348,vegetative,0.8694
716.398,104.861,vegetative,0.5615
986.048,105.363,stage4,0.5966
971.496,106.178,vegetative,0.6690
951.976,108.138,vegetative,0.5831
224.077,110.158,stage4,0.6198
1724.758,110.392,stage4,0.8652
2050.800,111.000,stage4,0.4401
245.644,111.096,stage5,0.5044
810.538,111.446,stage4,0.6517
125.657,111.471,stage4,0.8293
1559.333,112.468,stage4,0.7494
484.259,113.167,stage4,0.5646
728.031,113.750,stage4,0.4560
1003.098,114.898,vegetative,0.7603
496.000,116.907,vegetative,0.5720
1244.770,117.000,vegetative,0.6068
975.938,118.938,stage4,0.3659
2049.940,119.520,stage4,0.5110
2086.617,120.741,vegetative,0.6037
961.767,121.183,stage4,0.6809
772.377,121.615,stage4,0.8551
2034.308,121.615,stage4,0.4490
744.831,125.394,vegetative,0.5883
724.143,125.476,stage4,0.4140
668.569,125.761,stage4,0.6890
1865.867,126.067,vegetative,0.6410
617.217,128.358,vegetative,0.6698
689.470,128.576,vegetative,0.5565
212.048,129.095,vegetative,0.6617
1548.812,129.156,stage4,0.4465
939.381,129.405,stage4,0.4901
1557.173,129.731,stage4,0.5008
949.496,130.483,vegetative,0.4990
160.472,131.073,stage4,0.5905
715.225,132.373,vegetative,0.8119
484.235,132.510,vegetative,0.3973
1742.777,135.061,stage4,0.7062
650.444,136.205,vegetative,0.6350
224.889,137.111,vegetative,0.5812
963.077,140.462,stage4,0.4473
498.173,140.574,stage4,0.6544
1307.167,141.083,vegetative,0.6055
894.676,145.119,vegetative,0.8371
878.375,145.750,vegetative,0.5345
687.792,146.792,vegetative,0.6358
653.826,148.609,stage4,0.4922
989.370,150.331,vegetative,0.8944
634.874,151.210,stage4,0.7268
1912.000,152.250,vegetative,0.4723
1874.452,152.653,vegetative,0.8864
1919.269,153.962,stage4,0.6505
698.732,155.152,stage4,0.5882
645.562,155.562,vegetative,0.5137
1844.448,155.829,vegetative,0.8204
826.909,156.182,stage4,0.4701
354.240,157.180,vegetative,0.4657
1367.962,157.577,vegetative,0.5183
682.882,159.000,vegetative,0.5416
1928.903,161.419,stage4,0.6276
347.871,162.710,vegetative,0.4163
155.284,163.209,vegetative,0.6090
360.100,164.200,stage4,0.4419
647.699,165.096,vegetative,0.5767
1169.140,165.640,vegetative,0.6288
394.889,167.056,vegetative,0.5464
127.250,168.271,vegetative,0.4996
429.000,168.929,vegetative,0.4650
876.900,169.000,vegetative,0.5020
1118.198,170.352,stage4,0.9380
1305.476,171.381,stage4,0.4191
104.157,171.580,vegetative,0.8034
862.482,173.321,stage4,0.6744
401.469,173.418,vegetative,0.6404
1884.364,173.909,vegetative,0.5947
577.968,174.290,stage4,0.4837
1312.000,175.250,vegetative,0.3990
666.240,175.299,stage4,0.6480
1949.880,175.320,vegetative,0.7628
970.809,175.573,vegetative,0.7359
879.500,175.679,vegetative,0.5392
683.571,176.286,vegetative,0.4761
1354.000,177.400,vegetative,0.5757
833.843,178.392,vegetative,0.4552
859.000,180.625,stage4,0.5508
1890.862,184.397,vegetative,0.7873
137.255,184.477,vegetative,0.7274
1170.321,184.517,vegetative,0.7210
1906.143,186.214,stage4,0.5029
1433.696,186.435,stage4,0.4566
1731.182,188.545,vegetative,0.4221
1640.044,188.558,vegetative,0.6592
1717.203,189.219,vegetative,0.5481
876.296,189.444,stage4,0.5814
220.980,190.602,vegetative,0.6546
2079.720,192.320,vegetative,0.5156
713.590,192.373,vegetative,0.6432
1929.182,193.200,vegetative,0.8695
1758.031,194.458,vegetative,0.5810
423.417,195.025,vegetative,0.9057
1697.500,195.500,stage4,0.4405
1749.500,196.286,vegetative,0.6244
556.109,197.211,stage4,0.6116
110.333,198.921,stage4,0.6395
1090.318,199.754,stage4,0.6169
1601.588,200.471,stage4,0.4860
879.810,201.221,vegetative,0.8063
2068.114,202.114,stage4,0.5005
831.993,202.294,vegetative,0.9302
1652.375,203.479,stage4,0.5838
1753.125,204.375,vegetative,0.5205
95.534,205.332,stage4,0.6699
2114.000,205.500,vegetative,0.4160
990.921,206.610,stage4,0.8294
1634.966,208.075,stage4,0.7369
1617.634,208.146,vegetative,0.4769
1420.561,208.402,vegetative,0.5910
2081.143,208.500,stage4,0.6088
1667.111,209.793,stage4,0.7626
979.514,209.879,vegetative,0.6459
1791.275,210.111,stage4,0.7404
711.674,210.661,stage4,0.7471
2039.220,211.228,vegetative,0.7046
2071.263,211.632,stage4,0.5218
793.961,213.026,stage4,0.7384
2094.700,213.573,stage4,0.7072
92.698,218.774,vegetative,0.5110
1449.033,219.143,vegetative,0.5673
685.176,219.294,stage4,0.4614
559.924,220.312,vegetative,0.8197
1436.231,220.615,stage4,0.4563
1937.052,222.130,vegetative,0.8250
687.600,222.369,vegetative,0.4374
1447.900,227.367,vegetative,0.5689
1480.786,227.857,vegetative,0.5824
823.516,229.992,vegetative,0.6993
1725.997,233.323,vegetative,0.8526
113.718,236.159,vegetative,0.7389
1026.762,236.476,stage4,0.5612
1449.414,238.195,vegetative,0.6698
1310.246,238.865,stage4,0.7666
847.341,239.075,stage4,0.7309
580.605,239.855,vegetative,0.8096
706.000,246.091,stage4,0.4410
676.500,248.167,vegetative,0.4348
803.909,248.273,vegetative,0.4834
1729.256,251.440,vegetative,0.6462
602.593,252.093,stage4,0.5092
973.249,253.513,vegetative,0.7422
1103.894,254.158,stage4,0.6680
1310.846,255.154,vegetative,0.4270
2025.739,255.236,stage4,0.7135
1994.735,255.812,vegetative,0.7109
298.017,257.983,stage4,0.5250
286.812,260.312,stage4,0.4867
1472.136,260.887,vegetative,0.8485
675.978,261.000,stage4,0.5804
1556.356,264.062,stage4,0.6703
367.619,264.976,stage4,0.8546
756.789,265.839,stage4,0.6502
1096.357,269.786,vegetative,0.4152
1705.500,270.500,vegetative,0.5113
1111.027,270.818,stage4,0.6278
971.645,272.500,stage4,0.5975
1728.263,272.793,stage4,0.7392
1086.200,273.280,vegetative,0.6315
1321.310,277.507,vegetative,0.6298
2021.528,277.667,vegetative,0.6140
1718.359,277.674,vegetative,0.7436
1004.929,277.679,stage4,0.4435
2012.000,278.290,vegetative,0.4307
984.198,278.627,vegetative,0.8004
934.706,279.588,stage4,0.4259
907.938,279.904,vegetative,0.7475
678.354,280.169,stage4,0.5468
1026.079,280.789,vegetative,0.5993
