x,y,name,confidence
649.333,0.389,stage4,0.3469
1033.655,0.931,complete,0.4002
936.696,1.239,vegetative,0.7152
1154.128,1.385,vegetative,0.4832
1057.837,2.410,complete,0.7650
1008.639,2.434,vegetative,0.4605
698.040,2.680,stage2,0.4870
1865.369,3.058,vegetative,0.6571
1099.765,3.373,stage5,0.3509
684.966,4.069,stage2,0.3632
1162.839,4.375,stage5,0.3152
1367.249,4.899,vegetative,0.9635
1454.212,7.990,vegetative,0.4443
538.763,10.200,stage4,0.5184
1844.863,10.217,stage4,0.4509
679.577,10.500,vegetative,0.3528
1175.543,10.531,stage4,0.3738
1110.071,11.513,stage4,0.4404
686.470,11.662,stage4,0.5473
526.905,12.048,stage4,0.4666
555.141,12.514,vegetative,0.7000
96.747,15.433,vegetative,0.6431
1054.333,15.444,stage4,0.3386
1059.760,15.902,vegetative,0.7863
2056.176,19.015,vegetative,0.9808
1180.849,23.137,stage5,0.3184
1178.714,25.619,vegetative,0.2898
1186.000,27.000,vegetative,0.2733
1243.303,28.860,vegetative,0.9760
1369.058,35.713,vegetative,0.9327
11.600,36.130,stage4,0.6332
227.752,36.548,vegetative,0.8495
1595.724,38.906,vegetative,0.9830
1902.540,43.571,vegetative,0.9835
480.972,43.947,vegetative,0.7271
15.500,44.214,stage2,0.4576
1415.000,49.878,stage4,0.4726
2081.083,51.708,vegetative,0.9403
1285.383,53.838,vegetative,0.9749
2132.125,55.014,stage5,0.6272
520.869,55.909,vegetative,0.6300
2106.721,56.023,complete,0.7725
1409.418,57.077,vegetative,0.7343
666.316,57.895,vegetative,0.9649
497.142,64.942,stage4,0.7878
1422.500,66.000,stage4,0.4028
1703.715,70.230,vegetative,0.9852
2120.210,71.532,vegetative,0.8081
250.345,84.252,vegetative,0.9790
1298.928,84.961,vegetative,0.9546
364.029,86.429,stage4,0.4209
288.149,86.449,vegetative,0.8035
598.425,87.703,vegetative,0.9740
355.120,92.567,complete,0.7647
1800.590,94.098,vegetative,0.8766
1.642,94.552,vegetative,0.4673
741.031,96.272,vegetative,0.9129
2132.571,97.714,stage5,0.6198
1963.196,99.933,vegetative,0.9849
371.893,100.196,stage4,0.4194
998.123,104.173,vegetative,0.9065
164.241,111.372,vegetative,0.7132
1255.894,112.558,complete,0.7377
1177.219,114.940,vegetative,0.8960
185.575,116.900,stage4,0.4285
328.397,118.499,stage4,0.7338
1006.677,118.645,stage4,0.4750
1647.538,119.281,vegetative,0.9859
362.071,119.991,vegetative,0.8225
958.168,120.658,vegetative,0.9234
1508.313,121.809,vegetative,0.9552
2124.737,124.106,vegetative,0.9188
159.233,124.830,stage5,0.8975
1006.774,125.768,vegetative,0.5118
257.968,130.427,vegetative,0.9137
1715.983,131.183,vegetative,0.8495
1141.864,132.031,complete,0.6487
1237.351,132.617,vegetative,0.8922
984.878,133.535,stage4,0.5332
979.902,136.366,vegetative,0.4141
7.882,138.188,stage4,0.8409
281.133,141.420,stage4,0.5554
988.945,142.431,vegetative,0.3990
1148.800,147.133,stage4,0.3726
985.667,151.952,complete,0.3746
1531.738,158.472,vegetative,0.9845
1379.585,158.781,vegetative,0.9831
972.791,158.808,vegetative,0.5062
217.330,159.780,vegetative,0.8967
840.271,171.059,complete,0.4641
554.838,171.566,vegetative,0.9085
219.973,174.564,stage4,0.5823
1198.247,178.100,vegetative,0.9195
859.520,178.607,vegetative,0.9385
1227.719,179.363,vegetative,0.6501
409.140,179.897,vegetative,0.8602
1278.047,180.622,complete,0.8401
832.400,180.738,stage4,0.4425
1410.439,182.817,vegetative,0.8842
1291.170,183.373,vegetative,0.9675
142.771,188.076,complete,0.8293
223.000,190.500,vegetative,0.4484
1087.936,191.143,vegetative,0.8481
2074.048,191.429,stage2,0.2951
2060.156,193.786,vegetative,0.8041
217.361,195.722,vegetative,0.4303
334.674,196.404,vegetative,0.7894
1354.096,196.895,vegetative,0.9849
1937.386,200.166,vegetative,0.9410
174.154,201.077,complete,0.3604
163.960,202.553,stage4,0.4883
35.611,202.827,vegetative,0.7464
169.750,204.000,vegetative,0.3978
220.787,204.867,complete,0.6859
708.534,205.194,vegetative,0.9555
108.353,205.960,vegetative,0.8742
394.059,206.647,stage4,0.3703
2068.224,206.934,stage4,0.4560
1462.438,207.625,stage4,0.3268
1546.770,208.529,vegetative,0.9845
218.846,208.615,vegetative,0.4210
1874.422,210.980,vegetative,0.9751
1675.682,212.994,vegetative,0.9551
177.158,216.065,vegetative,0.7005
2070.559,220.765,vegetative,0.3457
1212.942,223.275,vegetative,0.6681
1469.735,223.357,vegetative,0.8334
996.505,226.581,vegetative,0.9631
1573.527,238.264,vegetative,0.9736
691.318,240.612,vegetative,0.9673
1164.294,240.770,vegetative,0.8739
514.579,244.789,stage4,0.4604
1239.691,246.419,vegetative,0.9753
8.925,247.352,stage4,0.6077
1776.671,250.162,vegetative,0.9860
951.631,252.988,vegetative,0.8947
527.217,254.130,stage4,0.4260
1924.577,254.728,vegetative,0.9876
1104.743,258.351,vegetative,0.9825
760.987,259.093,complete,0.4935
819.227,260.266,stage4,0.6099
777.757,260.307,vegetative,0.5647
754.417,263.083,vegetative,0.4344
2.450,264.400,vegetative,0.4413
150.172,265.909,stage4,0.7106
2130.783,266.783,stage5,0.2635
260.659,270.715,vegetative,0.9735
1012.188,271.938,complete,0.4629
1019.115,273.808,stage4,0.5421
9.745,275.613,stage4,0.8413
452.653,275.960,complete,0.5937
1041.935,276.360,vegetative,0.8106
1396.169,276.512,vegetative,0.9647
1011.350,278.750,vegetative,0.4166
553.669,279.404,vegetative,0.7444
436.609,280.094,vegetative,0.8932
448.300,281.700,stage4,0.3591
735.536,284.243,vegetative,0.9591
1946.289,287.699,vegetative,0.9885
1012.214,288.571,vegetative,0.4008
951.847,288.789,vegetative,0.7835
121.438,290.896,vegetative,0.7698
987.371,291.045,vegetative,0.9150
160.697,291.419,vegetative,0.8392
376.660,294.159,vegetative,0.9358
1228.527,296.787,vegetative,0.7975
2114.829,301.404,vegetative,0.7443
597.056,302.888,stage2,0.3633
848.360,302.907,vegetative,0.9215
941.688,304.007,stage4,0.4572
613.070,305.377,vegetative,0.5668
1792.165,306.950,vegetative,0.9818
888.520,308.840,stage4,0.3865
633.718,309.073,stage4,0.7948
346.178,309.540,vegetative,0.9131
584.849,310.908,stage4,0.4784
1146.201,314.529,vegetative,0.7674
400.667,314.997,vegetative,0.8261
1072.277,317.384,vegetative,0.9178
1872.284,317.581,vegetative,0.9570
1222.147,320.265,stage4,0.3580
1718.688,320.652,vegetative,0.9841
893.112,322.488,vegetative,0.6814
570.281,325.203,vegetative,0.3600
1350.447,327.779,vegetative,0.9724
375.438,328.512,stage5,0.5085
2126.471,332.897,vegetative,0.4677
575.677,333.419,stage4,0.3832
580.769,333.769,stage4,0.4015
2110.176,335.571,complete,0.5439
452.935,336.194,vegetative,0.8942
566.975,336.275,stage4,0.3918
575.122,336.488,vegetative,0.3843
2132.846,337.423,stage5,0.2836
1140.586,339.409,stage5,0.5305
2114.419,339.839,stage4,0.4256
981.476,342.453,vegetative,0.9021
440.250,345.125,vegetative,0.5197
388.506,345.492,stage4,0.7262
574.200,345.800,stage4,0.4219
2110.481,347.025,vegetative,0.5060
2123.412,348.794,stage4,0.3449
735.734,349.028,vegetative,0.9680
1123.333,349.467,vegetative,0.3176
437.500,350.500,vegetative,0.5382
459.652,350.787,vegetative,0.5553
402.878,352.561,vegetative,0.5150
1958.530,353.412,vegetative,0.9614
1129.122,354.561,vegetative,0.4289
1111.347,355.147,vegetative,0.4957
1555.064,355.804,vegetative,0.9735
447.188,357.333,stage4,0.5515
1756.677,358.023,vegetative,0.9865
1086.139,358.939,vegetative,0.9532
1116.391,363.627,stage4,0.5263
462.652,374.769,vegetative,0.8851
1111.823,375.323,vegetative,0.5122
216.807,376.868,vegetative,0.9476
1100.303,380.242,stage4,0.4539
1808.431,380.783,vegetative,0.9054
876.282,382.525,vegetative,0.9738
1899.743,385.780,vegetative,0.9860
1326.252,390.097,vegetative,0.9780
1733.870,393.956,vegetative,0.9039
840.580,397.375,vegetative,0.9601
23.804,399.661,vegetative,0.8854
129.218,399.913,vegetative,0.9580
418.536,399.916,vegetative,0.9525
1663.879,400.152,vegetative,0.9865
611.996,403.233,stage4,0.6496
323.424,405.561,complete,0.4523
631.385,406.644,vegetative,0.8256
343.365,409.003,vegetative,0.5758
768.196,410.231,vegetative,0.7699
1375.771,410.715,complete,0.7095
117.774,411.642,complete,0.5050
2039.590,412.092,vegetative,0.9608
1570.648,417.289,vegetative,0.9865
1198.559,418.977,vegetative,0.9789
1361.078,421.510,complete,0.4988
1369.154,423.154,complete,0.4806
1473.333,423.154,vegetative,0.9835
358.269,427.583,stage5,0.5838
1334.460,429.500,stage5,0.3398
1261.727,429.964,vegetative,0.9507
1375.924,430.979,vegetative,0.7779
767.838,433.273,stage4,0.5906
1334.560,434.080,vegetative,0.2837
720.244,435.655,vegetative,0.8611
1320.120,438.196,stage5,0.2915
700.125,439.125,stage4,0.3836
1871.494,440.294,vegetative,0.9639
1315.828,442.379,stage4,0.3671
1326.588,442.588,stage4,0.2631
962.606,443.908,vegetative,0.9197
282.241,452.383,vegetative,0.8689
488.864,452.970,vegetative,0.8524
552.167,454.636,vegetative,0.9371
