x,y,name,confidence
2009.044,2.578,complete,0.7299
1686.196,2.972,stage5,0.9249
2024.078,3.216,stage5,0.4604
2100.016,4.622,complete,0.8483
2023.079,8.000,complete,0.5300
907.327,9.530,stage5,0.9599
590.314,11.571,vegetative,0.9386
1568.593,17.155,vegetative,0.8350
2051.257,19.348,stage5,0.7959
2128.450,24.816,vegetative,0.9876
2057.902,28.359,vegetative,0.5099
716.756,31.586,vegetative,0.9900
391.911,37.850,vegetative,0.9353
390.273,46.130,complete,0.5844
94.768,52.731,vegetative,0.9944
1946.615,53.083,vegetative,0.9809
1813.676,76.790,vegetative,0.9893
1761.908,78.742,vegetative,0.9868
912.874,96.035,complete,0.9815
1487.403,109.580,complete,0.9923
385.890,110.039,vegetative,0.9938
1511.738,114.607,vegetative,0.9877
304.324,141.350,vegetative,0.9935
143.993,149.532,vegetative,0.9948
1019.061,155.246,vegetative,0.9908
1405.624,180.163,vegetative,0.9857
1165.927,181.713,vegetative,0.9900
1749.223,197.478,vegetative,0.9868
373.288,222.131,vegetative,0.9961
305.829,252.857,vegetative,0.9934
1584.154,302.368,vegetative,0.9884
1286.727,307.770,vegetative,0.9863
452.265,311.245,stage5,0.9919
746.301,315.980,vegetative,0.9881
1903.698,317.397,complete,0.9794
182.808,326.102,vegetative,0.9939
1702.946,329.293,vegetative,0.9882
1884.479,338.913,vegetative,0.9864
580.794,338.990,vegetative,0.9531
1757.206,340.608,vegetative,0.9896
1052.966,341.455,vegetative,0.9898
271.341,342.492,vegetative,0.9931
443.981,348.809,vegetative,0.9926
612.385,349.872,complete,0.9063
2011.097,352.888,vegetative,0.9904
911.147,369.332,vegetative,0.9782
1001.832,387.245,vegetative,0.9906
2069.909,387.639,vegetative,0.9883
33.362,395.502,vegetative,0.9810
469.695,401.158,vegetative,0.9957
14.594,401.962,complete,0.8903
831.068,402.170,vegetative,0.9943
2128.702,402.298,complete,0.9164
339.018,404.853,vegetative,0.9939
1321.519,406.987,vegetative,0.9822
26.286,411.071,vegetative,0.5708
2118.001,434.068,vegetative,0.9851
288.667,437.170,vegetative,0.9939
1737.620,438.484,vegetative,0.9907
203.513,451.218,vegetative,0.9922
935.910,454.095,vegetative,0.9914
651.440,456.933,vegetative,0.8540
1177.099,491.149,vegetative,0.9897
867.090,493.120,vegetative,0.9336
1941.149,499.031,vegetative,0.9891
288.643,500.985,vegetative,0.9940
445.430,501.769,complete,0.9241
471.878,502.010,vegetative,0.9040
21.113,503.857,complete,0.7899
1802.768,506.790,vegetative,0.9877
124.322,511.924,vegetative,0.9856
52.303,512.483,vegetative,0.9537
2070.685,513.986,vegetative,0.9834
1724.727,519.907,vegetative,0.9890
977.355,529.518,vegetative,0.9931
1113.317,535.913,vegetative,0.9918
1307.108,543.419,vegetative,0.9943
1330.151,550.649,complete,0.9750
1343.187,555.069,vegetative,0.9816
847.274,559.019,vegetative,0.9944
1156.966,561.987,vegetative,0.9896
1738.406,565.500,stage5,0.9884
1880.233,566.261,vegetative,0.9888
147.983,570.346,stage5,0.9897
285.791,582.190,vegetative,0.9931
912.246,590.804,vegetative,0.9940
455.537,592.130,vegetative,0.9926
163.669,600.943,vegetative,0.9932
984.575,601.810,vegetative,0.9883
2080.956,614.873,vegetative,0.9117
17.572,624.468,vegetative,0.9964
1128.445,628.886,vegetative,0.9928
1244.703,635.154,vegetative,0.9923
1559.160,643.965,stage5,0.9966
2067.963,646.157,complete,0.6417
1887.763,647.682,vegetative,0.9833
862.647,649.114,vegetative,0.9824
547.062,654.276,vegetative,0.9937
1275.693,673.608,vegetative,0.9927
1629.926,687.496,vegetative,0.9910
2022.097,687.936,vegetative,0.9863
811.191,697.796,vegetative,0.9920
1933.795,715.457,vegetative,0.9902
171.168,721.057,vegetative,0.9913
746.941,723.063,vegetative,0.9951
197.360,723.509,vegetative,0.9742
216.015,725.157,complete,0.9473
1470.050,728.025,vegetative,0.9903
754.411,739.162,complete,0.9850
1042.924,743.684,vegetative,0.9511
30.911,745.014,vegetative,0.9916
667.215,754.693,vegetative,0.9939
1042.470,773.340,complete,0.6475
539.946,777.066,vegetative,0.9931
1400.573,778.959,vegetative,0.9861
1967.098,779.086,complete,0.7480
1500.229,794.316,vegetative,0.9876
443.189,797.964,vegetative,0.9913
945.100,808.556,vegetative,0.9948
169.970,817.634,vegetative,0.9949
1171.193,824.818,vegetative,0.9903
1599.464,829.791,vegetative,0.9874
1954.166,848.316,vegetative,0.9902
318.705,863.053,complete,0.9895
591.848,876.565,complete,0.9758
631.467,877.041,vegetative,0.9928
888.281,892.375,vegetative,0.9959
1594.477,892.474,vegetative,0.9912
322.636,896.428,vegetative,0.9939
172.047,908.372,vegetative,0.9931
1650.134,917.308,vegetative,0.9913
1420.039,930.927,vegetative,0.9912
1379.964,934.998,vegetative,0.9903
572.984,937.257,vegetative,0.9715
488.955,939.095,vegetative,0.9936
933.195,963.797,complete,0.9925
590.324,965.990,complete,0.9079
51.798,988.352,vegetative,0.9931
357.729,994.748,vegetative,0.9928
242.161,998.335,vegetative,0.9941
1568.307,1004.556,vegetative,0.9946
1805.291,1007.963,vegetative,0.9887
875.311,1016.543,vegetative,0.9938
1682.461,1019.386,vegetative,0.9914
1652.854,1028.385,complete,0.9809
574.637,1029.520,vegetative,0.9940
2036.380,1030.333,vegetative,0.9864
340.528,1030.676,vegetative,0.9936
193.156,1033.703,vegetative,0.9931
2099.092,1045.864,vegetative,0.9901
1892.863,1047.337,vegetative,0.9857
560.668,1053.705,stage5,0.9967
971.801,1054.815,vegetative,0.9941
1962.826,1061.988,vegetative,0.9850
1933.395,1074.331,vegetative,0.9899
333.952,1077.633,complete,0.9047
1264.729,1082.331,vegetative,0.9894
1367.756,1083.311,vegetative,0.9663
