x,y,name,confidence
603.152,14.909,stage4,0.9866
1043.653,94.104,stage4,0.9417
1201.500,187.000,stage4,0.5127
1197.076,189.526,vegetative,0.7594
1351.374,191.402,vegetative,0.9931
1481.055,201.382,stage4,0.7989
1193.601,208.069,stage4,0.9512
1481.750,220.055,vegetative,0.5917
1947.934,291.135,complete,0.9836
918.171,313.661,stage4,0.9928
1748.571,336.612,vegetative,0.8286
1871.023,356.795,vegetative,0.6579
1862.667,368.000,vegetative,0.5406
1867.056,380.353,stage4,0.6818
1934.819,444.495,stage4,0.8788
1089.890,451.750,stage4,0.7079
1100.067,453.733,complete,0.5173
614.128,490.165,stage4,0.9863
1162.829,527.495,stage4,0.8051
1419.332,560.021,vegetative,0.9933
99.526,605.823,stage4,0.9785
1370.289,639.742,stage4,0.9534
857.299,660.972,stage4,0.9913
1300.127,730.026,stage4,0.7768
1304.760,735.406,complete,0.6635
919.154,737.510,stage4,0.9932
1198.263,761.127,stage4,0.9844
608.354,774.342,vegetative,0.6952
597.407,775.192,stage4,0.6659
42.658,777.413,stage4,0.9704
581.234,783.896,vegetative,0.8884
1557.385,945.314,stage4,0.9852
1615.748,1023.012,stage4,0.9841
