x,y,name,confidence
1950.289,2.158,stage5,0.5073
1237.130,2.929,vegetative,0.6122
1601.938,7.584,vegetative,0.9460
1456.655,8.517,complete,0.5598
1227.330,8.763,stage5,0.5532
1151.079,11.046,vegetative,0.9593
1787.387,13.759,vegetative,0.9892
1411.683,16.398,complete,0.6044
1436.226,20.170,vegetative,0.7026
554.759,20.480,stage4,0.9913
1566.068,24.953,stage5,0.9914
1452.058,26.407,complete,0.6241
185.835,27.759,vegetative,0.9289
1419.131,31.189,complete,0.6563
1947.757,32.387,vegetative,0.9242
1064.300,33.632,vegetative,0.9486
1388.347,36.914,vegetative,0.9851
391.876,38.352,stage4,0.9859
680.700,41.300,vegetative,0.5302
2087.715,46.262,vegetative,0.9420
997.019,49.966,stage4,0.9676
690.714,55.554,stage4,0.8017
1170.973,61.893,vegetative,0.9777
267.615,65.069,stage4,0.9887
1852.180,66.903,vegetative,0.9701
32.309,67.059,stage4,0.9825
1643.982,69.716,vegetative,0.9880
992.608,77.886,stage4,0.8756
180.068,81.589,stage4,0.9879
1838.841,83.365,vegetative,0.7377
1031.522,88.375,vegetative,0.8551
93.404,93.903,stage4,0.9823
2120.357,97.033,vegetative,0.9125
441.704,98.089,vegetative,0.8925
1430.009,99.762,vegetative,0.9464
1586.474,99.889,vegetative,0.9822
1361.280,100.032,vegetative,0.9766
1974.670,101.131,vegetative,0.9133
1491.174,102.326,vegetative,0.9804
694.462,102.500,vegetative,0.6256
740.698,102.899,stage4,0.9228
368.854,104.230,stage4,0.9869
132.703,104.493,vegetative,0.9934
1167.134,104.936,vegetative,0.9423
208.746,104.970,stage4,0.9763
675.984,111.637,stage4,0.9368
589.917,114.599,stage4,0.9874
1727.563,116.049,vegetative,0.9618
1861.621,121.239,vegetative,0.9773
1669.021,121.799,vegetative,0.9885
439.826,122.043,stage4,0.9829
1102.729,128.107,stage4,0.5918
165.903,133.021,vegetative,0.7724
1192.870,136.138,vegetative,0.9199
1318.734,141.104,vegetative,0.9660
1112.000,150.000,stage4,0.4214
0.815,152.296,stage4,0.8565
1097.556,154.778,stage4,0.4898
820.068,158.064,stage4,0.9809
1532.550,159.595,vegetative,0.9334
168.984,160.176,vegetative,0.8099
1487.181,161.159,complete,0.8348
1392.706,161.651,vegetative,0.9890
1708.438,163.693,vegetative,0.9861
1111.117,164.659,vegetative,0.7572
142.268,165.593,stage4,0.9415
2094.522,167.547,vegetative,0.9751
584.497,168.728,vegetative,0.9841
967.673,173.549,vegetative,0.9870
418.801,175.555,vegetative,0.9516
21.180,176.438,stage4,0.9903
1493.499,176.833,vegetative,0.9211
188.949,178.161,stage4,0.9850
1610.044,186.320,vegetative,0.9102
697.520,191.892,stage4,0.8948
1594.002,192.176,complete,0.8261
1059.488,194.754,vegetative,0.8558
1794.896,201.813,vegetative,0.9514
430.976,202.801,vegetative,0.7695
330.902,215.104,stage4,0.9875
506.966,217.975,stage4,0.8986
703.812,220.257,vegetative,0.5571
94.602,223.226,stage4,0.9891
1005.861,231.841,stage4,0.9371
706.662,232.637,stage4,0.5329
589.264,234.280,stage4,0.9821
436.265,247.983,vegetative,0.9026
1136.904,257.803,vegetative,0.9405
339.503,260.601,vegetative,0.6893
880.698,266.120,stage4,0.9828
