x,y,name,confidence
2112.294,114.005,stage4,0.9175
555.265,200.095,stage4,0.8798
917.733,222.427,vegetative,0.9880
987.799,317.978,stage4,0.8126
1947.132,400.335,vegetative,0.9886
410.726,419.598,stage4,0.9484
153.776,454.652,stage4,0.9820
2115.146,463.657,complete,0.6658
2107.308,466.637,stage4,0.6157
1113.648,473.184,stage4,0.7529
1504.725,489.014,stage4,0.4944
1513.145,491.500,complete,0.4582
1498.500,494.778,complete,0.4308
1504.203,496.949,vegetative,0.5034
256.010,507.410,vegetative,0.9924
1036.493,542.453,stage4,0.9057
1277.592,608.771,stage4,0.6911
1279.175,616.635,complete,0.6286
1432.188,618.248,vegetative,0.9908
1017.993,727.348,stage4,0.9616
1132.486,741.952,stage4,0.8509
892.018,749.490,stage4,0.9890
511.500,867.944,stage4,0.9680
1269.279,955.284,complete,0.9119
307.400,991.692,stage4,0.9103
1457.628,1027.662,complete,0.9030
1435.113,1060.951,vegetative,0.9599
993.529,1087.059,vegetative,0.5420
