x,y,name,confidence
1032.844,2.438,vegetative,0.6124
1682.833,5.792,vegetative,0.5577
1014.451,12.598,vegetative,0.8168
1160.836,15.507,vegetative,0.6277
1043.758,17.006,vegetative,0.6056
1378.745,20.886,vegetative,0.6393
21.204,20.963,vegetative,0.6270
1599.500,24.400,vegetative,0.5976
448.526,26.515,vegetative,0.7696
1399.091,26.545,complete,0.4808
1654.818,32.091,vegetative,0.6338
1630.767,35.616,vegetative,0.6514
1592.178,37.425,vegetative,0.6996
1049.293,40.299,stage4,0.5808
788.711,43.026,vegetative,0.6571
1579.475,45.373,vegetative,0.9032
1448.105,51.247,vegetative,0.4979
876.200,52.700,vegetative,0.3584
843.478,52.802,vegetative,0.8972
1379.293,55.245,vegetative,0.8655
95.417,57.000,vegetative,0.5966
1145.328,57.992,vegetative,0.7054
1058.235,58.277,vegetative,0.8487
1024.700,59.317,vegetative,0.5833
1117.333,63.667,vegetative,0.5766
1576.208,66.250,vegetative,0.5656
540.350,68.911,stage4,0.8091
1055.707,70.390,vegetative,0.6779
165.839,77.351,stage4,0.5137
1084.280,77.720,vegetative,0.6124
1302.582,80.412,vegetative,0.8067
1043.308,80.769,vegetative,0.5266
126.250,83.000,complete,0.3787
130.810,83.476,vegetative,0.4932
125.000,84.290,stage4,0.3612
1570.793,84.606,vegetative,0.7224
749.154,85.154,vegetative,0.5092
1504.927,87.707,stage4,0.5329
1460.583,88.333,complete,0.4078
1045.455,88.545,vegetative,0.5082
1452.731,89.346,stage4,0.4871
1458.947,95.763,stage4,0.4065
651.680,98.630,vegetative,0.7650
1454.475,99.950,stage5,0.4572
1669.710,117.774,vegetative,0.5565
629.976,119.268,vegetative,0.4518
1688.675,120.085,vegetative,0.7516
317.800,123.067,vegetative,0.6084
1487.250,123.250,vegetative,0.5504
618.016,127.042,vegetative,0.7291
1489.905,132.571,vegetative,0.6503
1488.214,141.000,complete,0.5058
1455.613,147.274,vegetative,0.6638
411.962,149.822,stage4,0.6136
1470.578,154.652,vegetative,0.7949
1677.483,158.472,stage5,0.7945
687.435,164.609,vegetative,0.6558
1628.269,167.385,complete,0.5939
1637.571,167.929,complete,0.5650
1490.550,171.170,vegetative,0.7066
709.271,171.331,vegetative,0.8227
879.813,174.209,vegetative,0.7948
299.204,174.757,vegetative,0.6959
120.500,175.000,vegetative,0.5481
895.495,175.144,vegetative,0.9573
724.667,176.267,vegetative,0.5164
1880.027,177.446,vegetative,0.6604
1134.307,178.380,vegetative,0.7173
926.362,180.124,complete,0.6555
113.450,180.175,vegetative,0.5594
1691.683,180.306,stage4,0.5740
1153.895,181.935,vegetative,0.6520
79.058,183.144,stage4,0.4471
1260.799,185.998,vegetative,0.9125
104.455,188.091,vegetative,0.4395
1631.070,190.442,vegetative,0.7753
330.400,190.500,vegetative,0.5691
85.351,191.206,vegetative,0.5291
290.783,191.964,vegetative,0.6245
76.837,203.867,vegetative,0.6099
1024.800,204.500,vegetative,0.6006
1451.108,218.699,vegetative,0.6055
995.930,219.280,vegetative,0.6081
216.667,220.556,vegetative,0.6174
1362.666,221.144,stage5,0.6806
1292.020,223.671,stage5,0.9122
906.681,226.962,stage4,0.6465
327.021,229.463,vegetative,0.6693
211.186,229.983,vegetative,0.6623
749.554,233.301,stage4,0.4958
152.667,234.444,vegetative,0.4597
1002.080,236.000,vegetative,0.5797
204.769,237.692,vegetative,0.6432
223.100,240.667,vegetative,0.7173
157.125,243.000,vegetative,0.4201
1136.375,243.833,vegetative,0.4658
1649.239,244.948,vegetative,0.7891
243.692,245.615,vegetative,0.5607
1836.576,246.102,vegetative,0.8527
1129.500,246.500,stage4,0.3860
1266.000,255.000,vegetative,0.5761
687.083,257.417,vegetative,0.5542
1161.086,261.742,vegetative,0.7172
687.500,263.333,vegetative,0.5335
1270.500,266.000,vegetative,0.3588
687.667,268.000,vegetative,0.5666
407.569,268.667,vegetative,0.7423
388.000,268.857,vegetative,0.6470
44.678,270.952,vegetative,0.7382
1907.929,271.964,vegetative,0.6350
1129.449,277.906,vegetative,0.4687
1657.250,279.667,vegetative,0.5972
1924.000,284.688,vegetative,0.6327
1140.824,286.944,vegetative,0.5905
1956.100,292.100,vegetative,0.5399
98.231,294.077,vegetative,0.5969
1228.100,296.700,vegetative,0.5600
1902.989,296.957,vegetative,0.7026
1667.359,299.453,vegetative,0.6153
1213.246,300.985,vegetative,0.6903
1231.000,305.714,vegetative,0.6560
1588.726,309.077,stage4,0.5091
285.558,314.209,vegetative,0.6479
1157.275,320.784,vegetative,0.6484
1112.881,328.946,vegetative,0.6610
1603.133,333.422,vegetative,0.6143
75.942,336.968,vegetative,0.7193
1635.495,339.000,vegetative,0.9223
1222.022,345.513,stage4,0.7296
1198.822,348.121,vegetative,0.7884
327.456,351.709,complete,0.4755
1577.818,356.111,vegetative,0.7206
325.235,356.847,stage4,0.4159
130.137,362.395,complete,0.6340
790.074,364.116,vegetative,0.8455
1214.391,364.377,stage4,0.6163
86.402,367.966,stage5,0.8071
65.750,368.654,vegetative,0.6410
741.942,373.934,vegetative,0.6751
776.743,378.333,vegetative,0.7757
800.422,384.213,vegetative,0.8851
902.000,385.500,vegetative,0.5428
73.633,389.240,vegetative,0.8275
2108.700,390.520,complete,0.8058
909.533,390.533,vegetative,0.5693
