x,y,name,confidence
1579.300,0.600,vegetative,0.3954
59.417,0.833,vegetative,0.6858
371.644,0.931,vegetative,0.7899
1576.900,1.400,stage5,0.4425
235.316,2.468,stage5,0.7449
1084.733,2.800,stage5,0.6442
1522.955,3.045,stage5,0.4835
1059.800,3.633,stage5,0.4565
1679.171,5.618,vegetative,0.6962
7.354,5.683,stage5,0.8760
1519.667,6.615,vegetative,0.3882
1311.719,8.274,vegetative,0.9575
1551.517,9.559,vegetative,0.6803
232.177,13.753,vegetative,0.9116
1521.524,14.381,stage5,0.3808
810.890,14.722,vegetative,0.9006
414.826,16.834,vegetative,0.9484
1465.096,23.831,vegetative,0.9136
124.614,25.691,vegetative,0.9837
5.511,25.909,complete,0.7211
1940.629,28.356,vegetative,0.8998
361.600,30.585,vegetative,0.9014
1594.295,32.820,vegetative,0.7760
1086.166,36.584,vegetative,0.9349
1303.494,38.963,vegetative,0.8375
508.484,43.296,vegetative,0.9350
912.578,44.804,vegetative,0.9550
207.091,51.368,vegetative,0.9102
2065.715,51.554,vegetative,0.7757
605.350,51.753,vegetative,0.9248
8.417,52.389,vegetative,0.8693
755.312,56.035,vegetative,0.9051
180.252,59.755,complete,0.6471
134.478,64.616,vegetative,0.9465
1814.080,65.901,vegetative,0.7450
1440.801,73.376,vegetative,0.9190
59.671,79.914,vegetative,0.9203
1080.185,80.759,vegetative,0.6396
844.296,83.666,complete,0.8170
1384.451,88.399,vegetative,0.7820
1621.378,91.402,vegetative,0.7895
325.315,91.747,vegetative,0.9161
435.464,95.018,vegetative,0.9714
419.741,96.915,complete,0.9704
1985.926,98.000,vegetative,0.6988
2005.491,98.353,vegetative,0.9133
1039.751,105.442,vegetative,0.7590
690.253,108.072,vegetative,0.9145
1744.865,113.269,vegetative,0.6230
0.571,118.071,vegetative,0.5782
701.848,128.734,complete,0.6382
1777.455,129.364,vegetative,0.5352
1372.159,131.564,stage5,0.6690
914.170,131.566,vegetative,0.9464
1747.620,133.587,vegetative,0.7064
1600.165,136.461,vegetative,0.9258
2114.899,139.085,vegetative,0.9370
1420.745,140.287,vegetative,0.9051
512.117,141.729,vegetative,0.9727
1210.411,145.402,vegetative,0.7594
832.384,147.965,vegetative,0.7886
225.595,149.583,vegetative,0.9736
1966.849,155.434,vegetative,0.9349
624.501,156.429,vegetative,0.9642
1362.383,157.586,vegetative,0.7984
1210.927,165.673,vegetative,0.8736
2097.716,172.495,vegetative,0.7840
393.896,174.782,vegetative,0.9316
829.014,174.976,vegetative,0.8927
1263.282,179.544,vegetative,0.9708
1481.607,180.607,vegetative,0.8910
457.621,187.424,vegetative,0.9807
1831.595,192.294,vegetative,0.9088
1633.207,208.534,vegetative,0.8082
1389.926,210.440,vegetative,0.9448
605.041,213.101,vegetative,0.9728
256.188,219.173,complete,0.8512
123.822,222.767,vegetative,0.9545
291.058,222.785,vegetative,0.8818
218.383,222.890,vegetative,0.9715
10.016,223.077,vegetative,0.9384
1110.004,226.428,vegetative,0.9793
555.341,226.578,vegetative,0.9782
482.489,227.975,vegetative,0.9004
290.625,233.500,stage5,0.5097
664.730,235.801,complete,0.9875
