x,y,name,confidence
1462.500,1.190,stage5,0.7682
1676.529,3.786,complete,0.5606
739.063,3.805,stage4,0.9640
1278.344,4.406,complete,0.4757
1105.273,4.545,stage4,0.5325
1248.071,6.701,complete,0.6721
1702.810,6.773,complete,0.8260
1284.647,6.941,vegetative,0.4818
1014.951,9.391,stage4,0.8114
462.573,9.548,stage4,0.9863
294.284,10.932,stage4,0.9922
1285.375,11.000,complete,0.4644
1109.718,11.333,vegetative,0.5368
494.094,11.440,stage4,0.9928
1263.953,14.217,vegetative,0.7928
944.928,33.239,stage4,0.9805
1872.874,36.126,vegetative,0.9861
117.327,40.779,stage4,0.9787
1054.828,40.966,stage4,0.5680
1066.659,42.032,vegetative,0.5917
1522.653,51.572,vegetative,0.9842
814.060,62.399,vegetative,0.6225
799.154,69.277,stage4,0.6040
1047.394,69.551,vegetative,0.7449
2033.341,73.396,vegetative,0.9869
634.981,73.625,stage4,0.9877
1978.562,75.236,vegetative,0.9869
371.110,78.156,stage4,0.9922
1583.985,80.102,vegetative,0.9333
508.645,82.276,stage4,0.9932
1448.649,82.439,vegetative,0.9751
1048.727,86.091,stage4,0.4856
1675.267,87.331,vegetative,0.9703
2078.660,97.041,vegetative,0.9824
2129.796,102.354,vegetative,0.9400
1049.875,106.875,stage4,0.5060
555.013,113.858,stage4,0.9917
1130.812,115.354,vegetative,0.8846
1068.039,115.775,stage4,0.6146
1123.065,117.774,stage4,0.5915
1812.114,119.133,vegetative,0.9442
315.806,119.615,stage4,0.9818
162.891,120.036,stage4,0.9902
448.019,120.082,stage4,0.9903
1034.035,120.833,stage4,0.7724
1935.913,127.918,vegetative,0.9796
977.592,128.372,stage4,0.9538
1107.933,131.012,stage5,0.8651
1133.490,135.181,stage4,0.7368
230.685,137.277,stage4,0.9834
1153.091,142.047,complete,0.7716
916.505,143.226,stage4,0.9793
675.530,149.635,stage4,0.9777
432.462,155.615,vegetative,0.5642
1820.370,156.535,vegetative,0.9848
1125.875,157.500,vegetative,0.9492
829.782,157.567,stage4,0.7113
557.828,163.556,stage4,0.9914
1393.203,164.674,vegetative,0.9856
255.700,171.260,vegetative,0.5934
247.434,192.228,stage4,0.9126
477.521,195.255,stage4,0.9916
1469.161,198.533,vegetative,0.9340
1559.463,206.713,vegetative,0.9859
260.500,208.278,vegetative,0.6075
2001.258,222.090,vegetative,0.9727
1915.593,225.376,vegetative,0.9879
1038.326,226.664,vegetative,0.9655
952.470,227.869,vegetative,0.9858
1651.082,228.206,vegetative,0.9742
440.848,234.716,stage4,0.9937
543.879,241.566,stage4,0.9830
1090.965,243.339,vegetative,0.7473
1193.717,243.488,vegetative,0.9433
1562.470,246.173,vegetative,0.9839
803.821,262.142,stage4,0.9760
614.906,262.356,stage4,0.9756
2102.819,265.947,vegetative,0.9824
1852.570,274.702,vegetative,0.9753
1993.434,280.574,vegetative,0.8725
1148.721,288.381,vegetative,0.7345
1193.625,288.938,complete,0.5204
723.551,288.955,stage4,0.9836
1221.003,293.373,vegetative,0.8828
1918.034,293.634,vegetative,0.9825
