x,y,name,confidence
1620.581,0.806,vegetative,0.5247
1582.300,2.325,vegetative,0.3999
1497.019,2.695,vegetative,0.5263
400.330,2.882,stage4,0.9515
1450.689,3.600,stage2,0.5338
1961.009,3.793,stage2,0.7372
1579.706,4.706,stage2,0.3434
2085.005,6.100,vegetative,0.9384
1578.343,7.328,stage4,0.4182
1462.895,7.823,stage2,0.3645
1466.250,12.438,stage4,0.3325
1428.898,15.867,vegetative,0.7129
972.397,16.118,vegetative,0.5492
604.572,17.889,stage4,0.9920
1466.559,18.028,vegetative,0.4279
1930.604,21.636,vegetative,0.9161
1044.680,21.703,stage4,0.8845
962.574,23.404,stage4,0.9214
1049.316,24.474,vegetative,0.5299
477.695,28.050,stage4,0.9242
1549.273,36.273,complete,0.3400
1561.333,39.600,complete,0.4427
1531.375,43.875,vegetative,0.3603
1600.090,44.833,vegetative,0.9831
1544.658,45.351,stage4,0.3735
744.858,45.435,stage4,0.9531
2043.346,45.779,vegetative,0.9822
1371.526,46.219,vegetative,0.9386
1526.929,49.071,vegetative,0.3842
1551.000,50.083,complete,0.3411
1545.000,52.500,complete,0.3308
1535.000,56.500,vegetative,0.3249
1321.521,57.493,vegetative,0.8532
672.780,69.215,stage4,0.9589
1850.183,73.167,vegetative,0.9551
2127.449,75.022,vegetative,0.8596
872.353,75.136,stage4,0.9371
1155.778,75.556,stage4,0.4965
1140.667,80.556,stage4,0.5140
1178.003,89.040,vegetative,0.8617
1156.709,89.883,stage4,0.5918
417.403,94.243,stage4,0.9384
194.880,97.440,vegetative,0.5578
279.392,100.855,stage4,0.9557
1692.273,102.636,vegetative,0.5217
969.609,104.352,stage4,0.9367
168.039,107.025,stage4,0.9857
1479.078,107.482,vegetative,0.9147
39.624,109.540,stage4,0.9888
180.585,111.255,vegetative,0.8336
1.220,115.659,stage4,0.7767
855.971,131.985,stage4,0.9877
2129.028,134.582,vegetative,0.7842
1269.666,135.799,vegetative,0.9419
653.207,143.466,stage4,0.9815
1047.633,149.089,stage4,0.9198
1958.365,171.984,vegetative,0.9214
343.992,175.616,stage4,0.9863
1094.833,179.292,stage4,0.5133
1482.680,182.407,vegetative,0.9049
1335.806,184.415,vegetative,0.8905
1579.423,185.215,complete,0.7240
1397.115,186.013,vegetative,0.9567
1136.909,189.747,vegetative,0.8203
2115.965,189.875,vegetative,0.8972
36.988,189.876,stage4,0.9796
194.186,190.973,stage4,0.9646
662.118,191.850,stage4,0.9882
1572.583,192.542,stage5,0.4847
1569.383,194.233,vegetative,0.4696
1637.726,198.240,vegetative,0.9827
918.333,205.333,vegetative,0.5632
927.040,207.050,stage4,0.9006
1562.065,207.775,stage2,0.7593
1888.866,212.353,vegetative,0.9655
1276.461,214.534,vegetative,0.9786
1692.742,219.186,vegetative,0.9279
1122.737,243.815,vegetative,0.7231
574.675,246.016,stage4,0.9816
51.903,248.440,stage4,0.9755
1850.730,248.790,vegetative,0.9300
854.540,250.114,stage4,0.9908
2131.450,253.200,stage2,0.4184
1062.264,255.378,stage4,0.9013
2133.107,255.571,stage4,0.4077
997.304,260.888,stage4,0.9616
1112.583,268.345,stage4,0.5457
1113.871,275.871,vegetative,0.5300
884.411,285.975,stage4,0.9842
319.332,286.958,vegetative,0.9185
