x,y,name,confidence
250.222,0.111,stage4,0.3790
1151.678,1.119,stage4,0.3770
397.608,2.177,vegetative,0.3718
644.000,2.468,stage2,0.3150
412.320,2.718,stage4,0.3442
167.264,3.083,vegetative,0.3206
421.474,3.316,vegetative,0.3151
479.682,3.612,vegetative,0.4531
346.733,3.640,vegetative,0.6212
160.950,3.750,stage2,0.3255
491.684,3.842,vegetative,0.4619
1320.284,3.937,vegetative,0.9310
1144.922,4.043,stage5,0.4372
438.225,4.629,complete,0.4369
241.552,5.133,stage2,0.4612
1407.701,5.628,stage5,0.4609
1980.911,5.742,vegetative,0.7820
207.188,5.927,stage4,0.4239
200.509,6.055,stage2,0.4595
644.857,6.238,stage5,0.2998
469.041,6.329,complete,0.4249
60.010,6.826,stage5,0.5337
333.077,7.231,stage4,0.4251
450.855,8.371,stage4,0.5180
1146.309,9.945,stage4,0.5262
248.115,14.538,stage5,0.4276
170.098,15.016,stage4,0.4133
87.319,15.298,stage4,0.4914
700.720,17.488,vegetative,0.9600
1987.987,18.782,stage4,0.6066
1603.135,19.099,vegetative,0.9504
493.659,19.582,stage4,0.5979
449.067,19.668,vegetative,0.8303
1146.036,20.392,vegetative,0.7640
517.458,21.672,vegetative,0.9637
322.140,23.761,vegetative,0.9454
1839.219,24.826,vegetative,0.9830
1167.200,27.333,stage4,0.5025
979.667,31.467,stage4,0.3125
1763.857,31.686,vegetative,0.9755
986.607,34.837,vegetative,0.9247
334.799,34.959,stage4,0.6582
975.265,36.096,complete,0.3788
1507.457,36.258,vegetative,0.9697
411.776,37.623,vegetative,0.6906
899.556,38.202,vegetative,0.9790
490.374,38.903,vegetative,0.8975
232.588,39.412,stage4,0.3632
849.619,41.687,vegetative,0.9276
1992.949,42.817,vegetative,0.8353
237.515,43.191,complete,0.3871
95.150,44.034,vegetative,0.7892
352.500,47.812,complete,0.3080
422.774,48.292,stage4,0.5725
357.929,48.571,stage4,0.2496
2131.167,50.250,vegetative,0.3734
2133.033,50.967,stage4,0.3930
361.429,53.143,complete,0.2911
969.960,53.575,stage4,0.4763
696.673,55.765,vegetative,0.8362
648.152,58.903,stage4,0.5520
231.885,64.671,vegetative,0.7610
366.385,64.769,stage4,0.3549
346.215,65.499,vegetative,0.9147
362.394,65.730,stage2,0.3765
358.030,65.940,stage4,0.3223
239.857,74.067,stage4,0.4622
1723.026,80.314,vegetative,0.9215
523.899,83.790,vegetative,0.9170
1332.299,87.639,vegetative,0.9055
768.774,90.160,vegetative,0.9684
1318.168,101.019,stage5,0.5397
1322.053,104.842,stage4,0.5325
2081.896,107.581,vegetative,0.9507
1230.947,108.483,vegetative,0.9622
6.667,116.083,stage2,0.4308
1307.191,118.957,vegetative,0.7360
850.265,119.152,vegetative,0.9732
1088.468,121.324,vegetative,0.9834
21.500,122.071,vegetative,0.4159
175.919,122.846,vegetative,0.9747
17.185,125.187,stage4,0.5782
28.718,130.987,vegetative,0.4525
728.336,132.360,vegetative,0.8373
1916.602,132.927,vegetative,0.9803
951.183,133.449,vegetative,0.9835
1823.343,141.336,vegetative,0.9690
312.200,152.101,stage4,0.6586
344.741,157.170,stage4,0.4690
1214.070,158.380,stage4,0.4987
485.108,159.027,vegetative,0.9334
1879.273,164.778,vegetative,0.9866
1610.914,170.732,vegetative,0.9292
229.801,171.454,vegetative,0.9000
832.212,172.996,vegetative,0.9769
1295.474,187.684,stage4,0.4303
118.955,190.771,vegetative,0.9769
1299.981,192.781,complete,0.4383
616.097,195.497,vegetative,0.8285
1310.892,196.521,stage4,0.4501
511.469,197.130,vegetative,0.6363
1863.994,197.992,vegetative,0.9693
2060.191,198.947,vegetative,0.9741
1976.605,201.235,vegetative,0.9713
508.282,206.778,stage4,0.5660
1745.705,207.295,vegetative,0.9784
704.080,208.338,vegetative,0.9818
532.746,212.833,stage4,0.7478
1401.667,213.111,vegetative,0.4563
1072.922,216.371,vegetative,0.9001
1402.188,217.462,stage4,0.5235
1552.920,220.280,stage4,0.4963
557.129,221.581,vegetative,0.4291
1394.597,227.007,vegetative,0.6985
1836.059,228.011,vegetative,0.9681
551.952,230.508,vegetative,0.4709
226.216,232.250,stage4,0.4495
273.714,234.036,stage4,0.4671
977.589,234.879,vegetative,0.9737
384.060,234.906,vegetative,0.7747
1534.679,239.425,stage4,0.6244
1515.758,242.037,vegetative,0.8183
317.006,246.435,vegetative,0.8360
1554.449,246.822,vegetative,0.7909
491.000,247.049,stage4,0.6337
460.333,248.222,stage4,0.3817
417.889,249.778,vegetative,0.4801
1318.839,251.903,stage4,0.4763
221.819,256.334,vegetative,0.7247
586.258,256.355,stage4,0.4462
1258.752,256.561,vegetative,0.9199
200.333,258.667,vegetative,0.4242
410.237,259.812,stage4,0.5765
207.291,261.592,stage4,0.5717
1321.962,266.415,vegetative,0.8536
580.857,269.857,stage4,0.3919
17.144,270.765,stage2,0.4151
23.562,273.839,stage4,0.3926
1909.425,274.807,vegetative,0.9285
403.452,274.871,stage4,0.4263
2.312,275.375,vegetative,0.3312
591.878,275.902,stage4,0.4593
192.058,276.309,vegetative,0.7945
407.806,279.742,stage4,0.4405
12.686,280.757,vegetative,0.3170
932.319,281.011,vegetative,0.9734
573.983,283.726,complete,0.5650
3.077,286.154,complete,0.3178
774.071,287.082,vegetative,0.9640
20.364,288.455,vegetative,0.3465
1796.216,289.869,vegetative,0.9652
374.105,290.368,stage4,0.4643
9.500,290.708,complete,0.4377
2028.416,292.412,vegetative,0.9830
13.901,292.662,stage4,0.3729
140.253,296.748,vegetative,0.9081
1150.413,298.958,stage4,0.6821
14.669,299.000,complete,0.4559
1656.267,303.667,stage4,0.4542
1659.399,307.784,vegetative,0.4859
592.708,307.996,vegetative,0.6039
34.888,309.936,vegetative,0.8260
1671.043,310.079,stage4,0.6362
560.401,310.626,vegetative,0.7576
580.444,311.733,stage4,0.4482
2107.482,312.813,vegetative,0.9469
581.300,318.150,vegetative,0.4439
577.214,318.357,complete,0.3936
1121.849,318.866,stage4,0.4858
1152.824,326.294,vegetative,0.5339
68.644,326.693,stage4,0.4788
588.641,327.608,stage4,0.5145
1568.448,332.533,vegetative,0.9715
1453.504,333.948,vegetative,0.9785
589.583,336.417,vegetative,0.4647
1672.864,337.218,vegetative,0.5820
1062.056,337.722,stage4,0.5185
336.906,338.893,stage4,0.7710
603.200,338.960,stage4,0.4914
1106.616,347.573,vegetative,0.8576
830.493,348.586,vegetative,0.9853
493.667,348.826,vegetative,0.8976
1019.566,349.242,stage4,0.4406
1058.136,351.718,stage4,0.6683
1016.024,355.110,complete,0.4086
1071.934,358.612,complete,0.4702
624.006,365.756,vegetative,0.9231
690.862,377.793,vegetative,0.3966
1752.375,384.438,stage4,0.4002
682.409,387.734,stage4,0.4389
