x,y,name,confidence
1221.429,0.476,stage4,0.3734
1219.177,3.759,stage5,0.4222
1021.155,4.276,complete,0.5872
1368.129,5.102,stage5,0.4474
1358.114,7.343,complete,0.3998
1588.589,8.163,complete,0.8644
1215.406,9.552,stage4,0.5558
1368.300,10.100,stage4,0.3803
1952.614,10.205,stage5,0.5676
227.090,13.571,stage5,0.6307
1962.835,14.329,stage4,0.5345
1346.889,15.056,vegetative,0.7861
1297.200,17.450,stage4,0.4065
1793.602,18.589,stage5,0.8376
545.848,21.121,complete,0.3568
1152.262,21.524,complete,0.9595
236.365,22.779,stage4,0.5147
1337.852,25.037,vegetative,0.4454
1329.886,25.379,stage4,0.4436
1298.659,26.293,stage5,0.6788
547.879,26.357,stage4,0.4382
1018.781,27.491,complete,0.5686
1027.595,27.738,vegetative,0.5114
1431.611,30.111,stage4,0.3762
1125.900,31.775,stage4,0.4253
1164.843,35.550,vegetative,0.7380
1426.530,37.936,complete,0.6641
1131.906,38.009,stage5,0.4201
1235.232,38.156,vegetative,0.8444
1739.967,40.892,stage5,0.9093
1333.618,41.284,vegetative,0.6635
887.614,44.832,vegetative,0.7596
1320.806,48.542,stage5,0.8942
1598.890,49.817,complete,0.8475
1142.152,57.576,vegetative,0.7027
584.793,57.968,complete,0.9027
1641.136,64.588,complete,0.8071
1697.250,66.500,stage4,0.4817
957.924,67.025,vegetative,0.8014
1690.913,68.935,vegetative,0.5063
1704.653,71.061,vegetative,0.5490
1696.683,75.550,stage4,0.5560
1338.175,84.976,stage5,0.8639
1242.195,87.183,vegetative,0.7538
1106.244,87.674,vegetative,0.6161
1615.598,87.846,complete,0.7686
575.250,88.000,stage4,0.4437
1365.151,94.291,vegetative,0.7961
1137.991,96.513,complete,0.7211
654.753,96.985,vegetative,0.8316
580.357,100.500,stage4,0.4482
1075.018,102.546,stage5,0.8200
1261.286,102.799,vegetative,0.7594
873.791,103.628,vegetative,0.6503
591.862,104.685,vegetative,0.7668
417.826,109.225,stage5,0.9412
1302.409,109.232,vegetative,0.7811
1275.214,110.429,vegetative,0.6017
1094.500,110.600,vegetative,0.5685
1353.995,119.940,vegetative,0.9439
891.619,122.476,vegetative,0.6340
952.464,129.464,vegetative,0.5744
1402.132,129.709,complete,0.6598
1086.335,131.386,complete,0.4863
1219.764,132.633,vegetative,0.7688
402.503,138.007,stage5,0.9367
867.191,141.915,stage5,0.9022
1588.197,142.269,vegetative,0.6015
1544.447,144.498,complete,0.6450
1030.054,147.764,vegetative,0.7520
1316.167,149.479,vegetative,0.5991
1262.604,150.676,vegetative,0.7731
756.080,150.841,vegetative,0.9200
1295.938,151.186,vegetative,0.6602
997.465,152.914,vegetative,0.7944
138.589,164.548,vegetative,0.9443
381.921,166.315,vegetative,0.8624
847.908,167.014,complete,0.7086
1403.470,168.561,vegetative,0.6977
742.144,170.413,complete,0.6087
1781.488,172.265,stage5,0.6777
557.407,175.963,vegetative,0.5557
1683.333,176.089,vegetative,0.7382
1704.964,177.450,vegetative,0.7622
424.773,179.010,vegetative,0.7149
768.752,179.733,vegetative,0.7516
1084.099,182.151,vegetative,0.9122
1310.067,186.511,vegetative,0.6367
274.049,190.146,vegetative,0.7275
729.993,191.007,vegetative,0.7693
1461.805,192.146,complete,0.4091
1611.747,193.842,stage4,0.4903
1467.361,197.557,vegetative,0.4655
1278.428,205.358,stage4,0.5513
275.022,207.022,vegetative,0.7151
604.357,207.429,vegetative,0.5209
1370.996,207.587,complete,0.5828
307.486,207.847,vegetative,0.8912
743.568,207.975,vegetative,0.6433
1128.464,208.089,vegetative,0.7944
382.884,211.512,vegetative,0.7703
1722.864,212.733,vegetative,0.9416
402.091,213.273,stage5,0.3019
427.561,213.405,vegetative,0.8087
1023.700,216.900,complete,0.3458
784.776,217.896,stage4,0.4019
1609.058,219.942,complete,0.6518
1370.135,220.885,vegetative,0.8783
1491.825,222.475,stage5,0.5146
1019.346,223.308,stage4,0.3257
390.889,224.111,stage4,0.2389
1418.628,224.171,stage5,0.6825
917.360,226.671,vegetative,0.9273
995.566,227.050,complete,0.5298
508.403,229.699,vegetative,0.6284
1491.900,230.750,stage4,0.3971
1910.096,232.012,vegetative,0.6735
941.892,232.878,vegetative,0.6608
1890.900,233.300,vegetative,0.6120
1395.179,233.536,vegetative,0.5550
1690.301,235.026,vegetative,0.7068
473.737,235.053,stage4,0.4327
1357.815,235.355,complete,0.8416
1633.355,235.424,complete,0.7645
485.207,236.576,vegetative,0.6319
805.483,237.741,stage5,0.5399
1385.714,239.000,vegetative,0.4774
722.429,240.056,vegetative,0.8936
1458.849,241.247,complete,0.8211
862.390,241.717,stage5,0.7683
474.800,242.338,vegetative,0.5179
1212.882,242.412,vegetative,0.6051
809.667,242.889,complete,0.3078
485.460,243.780,stage4,0.4842
1489.196,246.708,complete,0.7677
804.278,248.056,stage4,0.3359
951.522,249.261,vegetative,0.6642
1366.706,252.165,vegetative,0.7454
1390.921,252.415,stage4,0.4979
1197.141,254.944,vegetative,0.8870
832.525,255.189,vegetative,0.6896
1525.633,255.875,complete,0.5038
1792.519,261.380,vegetative,0.8103
1328.127,264.827,vegetative,0.4766
693.103,266.023,vegetative,0.7112
1389.632,267.886,stage5,0.4180
1781.678,268.235,vegetative,0.6679
837.952,271.524,vegetative,0.5952
1571.840,277.134,vegetative,0.6404
1353.147,280.605,stage5,0.5999
1358.869,284.505,stage4,0.6022
989.759,284.707,stage5,0.8882
798.667,285.400,vegetative,0.5409
1572.111,288.111,complete,0.4513
1570.750,291.964,complete,0.4734
1435.934,292.745,vegetative,0.7428
1366.594,293.741,complete,0.8790
1328.518,294.377,complete,0.8530
531.798,294.753,stage5,0.8874
1290.561,295.035,stage5,0.9560
1687.010,297.153,vegetative,0.8799
364.574,298.267,vegetative,0.8903
1094.639,299.299,complete,0.9461
1183.350,301.358,complete,0.8976
822.512,302.710,vegetative,0.8334
1761.363,303.010,vegetative,0.8064
1547.952,305.714,vegetative,0.5738
1009.017,307.331,vegetative,0.8367
1803.647,311.897,vegetative,0.6680
988.618,313.681,complete,0.9063
1136.612,313.798,vegetative,0.7910
569.298,314.388,vegetative,0.7171
1224.045,314.536,complete,0.9499
1180.399,315.776,vegetative,0.9276
542.371,317.163,vegetative,0.8639
