x,y,name,confidence
1738.000,1.583,vegetative,0.9664
1297.235,3.605,vegetative,0.7826
1265.029,4.087,vegetative,0.9360
1321.123,4.098,stage5,0.9839
1029.111,4.704,stage5,0.4341
1162.282,5.319,vegetative,0.7271
2128.594,7.361,vegetative,0.7706
1024.216,7.515,vegetative,0.5431
813.000,8.639,vegetative,0.9873
224.316,9.875,vegetative,0.9901
287.399,13.020,vegetative,0.9884
1708.533,18.952,vegetative,0.9898
1962.141,23.421,vegetative,0.9872
1033.080,29.833,stage5,0.8966
1167.537,34.267,vegetative,0.9901
1021.007,37.165,vegetative,0.9717
2041.762,38.688,vegetative,0.9853
1666.737,39.188,vegetative,0.9910
74.938,44.328,vegetative,0.9877
1785.889,47.638,vegetative,0.9238
1387.292,50.921,vegetative,0.9910
1809.941,51.151,stage5,0.8409
1428.587,53.101,vegetative,0.9862
585.028,66.825,vegetative,0.9901
1735.523,70.667,vegetative,0.9891
814.813,70.780,vegetative,0.9923
2007.444,70.971,vegetative,0.9850
630.498,73.119,vegetative,0.9827
1879.533,77.198,vegetative,0.9894
277.115,78.814,stage5,0.8385
1949.286,80.054,complete,0.8719
605.914,84.057,stage2,0.5409
625.557,86.235,stage2,0.6310
0.667,86.500,vegetative,0.8000
611.458,88.813,stage5,0.5616
1579.021,93.603,vegetative,0.9897
1633.245,93.755,vegetative,0.9885
781.339,94.710,vegetative,0.9679
1373.288,107.298,stage5,0.9927
500.398,118.516,vegetative,0.9384
695.548,122.841,vegetative,0.9921
1411.950,124.578,vegetative,0.9919
1457.789,127.354,vegetative,0.9838
2002.117,141.581,vegetative,0.9870
827.661,146.383,vegetative,0.8518
921.019,151.219,vegetative,0.9902
859.989,159.816,complete,0.8652
712.723,161.239,vegetative,0.9931
1343.934,166.214,vegetative,0.9899
2129.380,173.335,vegetative,0.6159
1626.176,174.599,vegetative,0.9921
837.454,183.778,stage2,0.5656
975.479,189.562,vegetative,0.9939
1526.554,194.649,complete,0.5269
2126.067,197.711,vegetative,0.9626
1227.866,200.210,vegetative,0.9914
840.455,200.727,stage2,0.5590
840.747,202.212,stage5,0.6541
1840.936,202.225,vegetative,0.9813
2016.108,203.839,vegetative,0.9840
1490.877,205.591,vegetative,0.9864
397.388,207.448,vegetative,0.9913
92.809,207.879,vegetative,0.9879
1937.643,212.348,vegetative,0.9898
1089.487,216.643,vegetative,0.9899
1538.484,219.180,vegetative,0.9888
2000.749,220.843,complete,0.9145
993.927,221.109,vegetative,0.9908
925.821,225.413,vegetative,0.9920
511.575,229.033,vegetative,0.9877
651.930,232.041,vegetative,0.9616
664.429,236.571,complete,0.5317
864.157,240.697,vegetative,0.9908
1579.085,246.684,vegetative,0.9879
1828.859,246.800,vegetative,0.9897
222.355,253.169,vegetative,0.9923
255.663,257.595,vegetative,0.8447
754.828,269.849,vegetative,0.9906
1654.968,274.976,vegetative,0.9921
