x,y,name,confidence
631.500,0.929,vegetative,0.8489
1739.857,3.627,stage2,0.8780
1144.926,4.353,vegetative,0.9802
32.511,5.811,vegetative,0.9578
1946.126,6.236,vegetative,0.9845
1224.122,6.739,vegetative,0.9840
9.282,12.179,vegetative,0.9588
921.395,13.279,vegetative,0.9925
950.299,13.596,stage5,0.7246
315.636,21.970,vegetative,0.9739
963.738,25.615,stage2,0.6046
135.044,33.300,vegetative,0.9782
1511.330,33.801,vegetative,0.9929
1456.105,36.674,vegetative,0.9918
81.483,43.851,vegetative,0.9424
987.202,46.765,vegetative,0.9891
1257.153,55.334,vegetative,0.9914
755.359,83.177,vegetative,0.9895
1037.940,87.215,vegetative,0.9923
1092.361,88.809,vegetative,0.9925
2108.794,91.830,vegetative,0.9914
30.606,94.586,vegetative,0.9419
1685.461,102.035,vegetative,0.9889
28.921,109.263,stage5,0.5119
1782.791,115.232,vegetative,0.9942
12.435,115.304,stage5,0.4810
287.282,118.288,vegetative,0.9853
31.461,119.307,stage2,0.6725
2121.476,122.087,vegetative,0.8631
24.259,122.241,stage5,0.5753
1096.907,132.516,vegetative,0.9925
674.700,135.846,vegetative,0.9903
34.363,142.086,vegetative,0.7472
1317.380,146.851,vegetative,0.9939
2120.412,154.456,vegetative,0.9890
1895.107,156.020,complete,0.8370
1209.269,156.956,vegetative,0.9927
495.555,170.456,vegetative,0.9880
1886.318,172.409,vegetative,0.9827
1481.668,174.736,vegetative,0.9925
1131.998,176.466,vegetative,0.9895
1071.152,177.663,vegetative,0.5267
0.643,178.071,vegetative,0.6916
878.011,179.192,vegetative,0.9899
17.512,179.344,vegetative,0.9679
52.786,189.885,vegetative,0.9802
777.774,200.501,vegetative,0.9904
1315.632,215.983,stage5,0.8661
1005.012,223.773,vegetative,0.9843
701.082,228.529,vegetative,0.9905
926.632,231.285,complete,0.8942
1801.393,231.577,vegetative,0.9938
1289.395,231.763,complete,0.9734
1335.771,234.970,vegetative,0.9889
1014.724,235.614,stage2,0.5430
1021.042,236.642,stage5,0.5792
133.814,245.543,vegetative,0.9797
1437.633,271.352,vegetative,0.9920
400.334,283.586,vegetative,0.9866
1592.107,288.097,vegetative,0.9922
1136.281,293.306,vegetative,0.9933
1044.164,295.048,vegetative,0.9931
291.320,299.085,vegetative,0.9842
1670.777,302.442,complete,0.9634
148.557,305.016,vegetative,0.9806
1672.356,319.924,vegetative,0.9916
672.041,324.726,stage5,0.9444
176.064,333.874,vegetative,0.9838
1114.508,338.441,vegetative,0.9921
1076.159,339.098,vegetative,0.9004
248.152,340.148,vegetative,0.9884
1716.404,344.214,vegetative,0.9929
901.054,355.114,vegetative,0.9939
1243.882,358.557,vegetative,0.9924
664.371,361.597,stage5,0.8188
839.722,374.526,vegetative,0.9665
1150.411,390.338,vegetative,0.9931
103.348,394.110,stage2,0.7227
946.995,394.141,vegetative,0.9848
1316.321,394.419,vegetative,0.9930
1995.101,394.596,vegetative,0.9915
443.732,398.756,vegetative,0.9896
966.903,400.711,stage5,0.8831
1503.375,401.129,vegetative,0.9920
502.590,403.527,vegetative,0.9503
719.176,405.053,vegetative,0.9928
1530.563,406.051,vegetative,0.9940
839.529,408.043,complete,0.9847
173.870,413.427,vegetative,0.9849
1083.819,413.956,stage2,0.8773
907.160,415.661,vegetative,0.9930
1020.567,418.289,vegetative,0.8031
583.794,419.116,vegetative,0.9885
91.404,421.354,vegetative,0.9751
2131.242,422.802,vegetative,0.9714
1122.988,423.357,vegetative,0.9896
269.810,427.503,vegetative,0.9849
1594.823,429.158,stage2,0.8063
1059.814,430.269,vegetative,0.9875
1138.407,430.573,stage2,0.9276
1701.321,431.537,vegetative,0.9944
1244.882,437.102,vegetative,0.9914
1174.729,437.111,stage2,0.7942
803.647,438.705,vegetative,0.9923
996.716,447.064,vegetative,0.9943
82.483,462.001,vegetative,0.9843
151.480,466.830,vegetative,0.9784
1604.130,471.817,complete,0.9764
725.881,474.040,vegetative,0.9853
2118.035,476.102,vegetative,0.9911
1970.464,478.814,vegetative,0.9896
1692.620,478.847,vegetative,0.9894
1057.568,487.783,vegetative,0.9923
1136.912,488.965,vegetative,0.9909
621.466,493.712,vegetative,0.9784
499.583,498.083,stage2,0.4862
514.910,502.392,stage5,0.7061
647.130,509.136,vegetative,0.9891
500.746,517.424,vegetative,0.9711
1472.721,519.442,complete,0.9927
222.053,526.486,vegetative,0.9881
275.565,528.256,vegetative,0.9876
1540.144,528.829,vegetative,0.9925
990.607,537.283,vegetative,0.9664
1841.002,538.462,vegetative,0.9893
2031.356,541.183,vegetative,0.9925
736.000,541.500,vegetative,0.5136
1098.261,541.829,stage2,0.4255
730.940,543.857,complete,0.5700
724.228,545.089,vegetative,0.5976
807.645,547.226,vegetative,0.9861
1103.000,547.469,stage5,0.3846
1406.132,562.988,vegetative,0.9943
1081.291,569.042,vegetative,0.9932
663.323,569.282,vegetative,0.9920
838.418,570.277,vegetative,0.9910
2002.041,576.630,vegetative,0.9898
13.278,592.969,vegetative,0.5278
1791.356,593.967,vegetative,0.9928
512.098,599.361,vegetative,0.9924
1872.153,599.385,vegetative,0.9862
1514.845,602.475,complete,0.9645
442.249,608.149,vegetative,0.9871
131.086,615.909,vegetative,0.9883
1251.628,631.030,vegetative,0.9896
1106.054,642.986,vegetative,0.9929
1462.556,643.909,vegetative,0.9937
616.513,644.911,vegetative,0.9911
1142.535,645.404,vegetative,0.9928
1594.361,654.004,vegetative,0.9937
356.220,655.902,vegetative,0.9933
970.832,658.136,vegetative,0.9910
552.570,662.677,vegetative,0.9925
300.682,662.895,vegetative,0.9878
