x,y,name,confidence
1910.294,0.647,stage4,0.3302
1817.637,4.274,stage5,0.6137
449.181,4.927,vegetative,0.5801
259.714,5.857,vegetative,0.5588
513.000,7.867,vegetative,0.5458
559.634,8.293,complete,0.7702
1830.061,10.755,vegetative,0.8408
1913.975,11.508,vegetative,0.8097
400.809,13.809,stage4,0.5908
462.913,14.652,stage4,0.4389
453.750,15.875,stage4,0.4344
16.688,16.438,vegetative,0.6624
509.192,16.500,vegetative,0.5574
433.851,16.678,vegetative,0.7529
398.700,18.300,stage4,0.4840
1813.667,19.278,vegetative,0.3960
500.311,20.333,vegetative,0.6264
1280.300,22.800,complete,0.2951
400.778,24.000,stage4,0.5297
685.478,27.466,stage5,0.9018
1441.427,27.979,stage4,0.5909
1835.571,28.275,vegetative,0.8145
1853.440,30.583,vegetative,0.7636
1093.781,30.776,vegetative,0.6275
1879.103,31.547,vegetative,0.7868
1432.900,31.789,stage5,0.6162
386.934,32.066,vegetative,0.5886
727.871,32.485,vegetative,0.5766
360.451,32.843,vegetative,0.6667
1188.000,33.140,vegetative,0.6922
494.020,34.400,vegetative,0.5884
1596.632,34.842,vegetative,0.5321
401.059,37.118,stage4,0.3979
1794.750,37.472,vegetative,0.6933
930.628,37.600,vegetative,0.6819
1256.114,37.800,vegetative,0.6711
507.699,38.689,vegetative,0.7991
372.719,38.719,vegetative,0.6055
674.641,39.854,vegetative,0.7958
1172.276,41.034,vegetative,0.6311
1867.204,42.407,vegetative,0.5982
1043.125,42.562,vegetative,0.5723
394.091,43.182,stage4,0.5013
734.786,46.726,vegetative,0.7832
696.690,50.853,vegetative,0.6242
712.865,51.243,vegetative,0.6125
1465.766,53.519,vegetative,0.7180
1050.225,54.652,vegetative,0.7492
739.778,55.556,stage4,0.4193
755.057,60.550,vegetative,0.8291
1897.574,63.444,vegetative,0.4169
1292.081,63.495,vegetative,0.6178
1903.062,66.500,stage4,0.3530
1400.149,66.817,vegetative,0.7436
1913.007,67.793,vegetative,0.6934
1469.151,70.780,vegetative,0.6980
1896.325,71.250,complete,0.3741
1785.533,79.233,vegetative,0.6340
468.452,79.378,stage5,0.8285
1775.360,79.390,vegetative,0.5980
1290.592,79.469,vegetative,0.6965
1478.760,79.957,vegetative,0.8864
1793.600,84.100,vegetative,0.5762
348.800,86.067,vegetative,0.5382
1651.375,87.375,vegetative,0.5685
1493.796,87.982,vegetative,0.6745
1894.863,88.070,vegetative,0.8417
1420.902,90.860,vegetative,0.7377
1698.947,91.079,vegetative,0.6218
1660.733,92.333,vegetative,0.6117
873.636,93.939,vegetative,0.5392
907.192,94.452,vegetative,0.6564
1091.398,96.843,vegetative,0.6914
1521.778,98.889,vegetative,0.5365
120.185,102.630,stage4,0.4941
465.676,103.347,stage4,0.6880
1643.109,103.522,vegetative,0.7073
135.432,106.795,stage4,0.6546
1904.178,108.306,vegetative,0.8096
1665.965,109.385,vegetative,0.8500
114.167,109.979,stage4,0.5607
380.615,112.154,stage5,0.5052
1871.133,115.025,vegetative,0.8583
1050.360,115.200,vegetative,0.5026
907.718,118.239,vegetative,0.8717
102.622,120.971,stage4,0.5887
1264.750,121.750,vegetative,0.5654
372.328,122.869,stage4,0.7015
297.327,124.958,vegetative,0.7347
999.030,128.069,vegetative,0.9492
