x,y,name,confidence
31.838,11.347,vegetative,0.9885
1139.421,12.370,vegetative,0.9938
188.558,14.550,vegetative,0.9937
799.850,16.017,vegetative,0.9534
1268.909,17.498,complete,0.9118
709.449,21.902,vegetative,0.9945
358.320,27.952,vegetative,0.9933
1642.968,35.151,vegetative,0.9939
900.983,47.015,vegetative,0.9941
280.173,59.694,vegetative,0.9932
656.340,71.854,vegetative,0.9941
1746.482,77.439,vegetative,0.9937
1190.614,91.712,vegetative,0.9926
1529.728,101.347,vegetative,0.9949
1223.158,110.852,complete,0.9560
208.246,126.634,vegetative,0.9920
1374.810,130.956,vegetative,0.9956
2120.578,139.106,vegetative,0.9949
455.690,140.774,vegetative,0.9946
1133.189,141.607,complete,0.9905
1456.215,162.207,vegetative,0.9948
760.347,177.189,vegetative,0.9944
1355.543,184.858,complete,0.9361
1810.623,190.994,vegetative,0.9925
0.429,192.143,vegetative,0.8756
827.406,203.074,vegetative,0.9930
1013.966,206.812,vegetative,0.9942
201.917,214.659,vegetative,0.9921
459.069,220.479,vegetative,0.9910
1233.771,223.760,vegetative,0.9941
622.450,228.725,vegetative,0.9916
1434.778,248.312,vegetative,0.6331
1441.800,250.100,complete,0.4662
1975.519,256.879,vegetative,0.9915
1490.972,257.158,vegetative,0.9953
1580.106,259.729,vegetative,0.9939
994.794,262.463,vegetative,0.9950
718.738,264.244,vegetative,0.9927
769.090,268.402,stage5,0.9929
1112.755,287.132,vegetative,0.9941
593.748,291.148,stage5,0.9211
169.938,292.302,vegetative,0.9919
664.270,294.503,vegetative,0.9924
623.290,297.522,vegetative,0.9367
262.888,312.507,vegetative,0.9925
775.150,316.673,vegetative,0.9888
9.472,322.993,vegetative,0.9844
1528.715,324.256,stage5,0.6939
1530.217,328.870,stage2,0.5211
324.558,330.367,vegetative,0.9936
1314.458,333.527,vegetative,0.9930
952.735,345.166,vegetative,0.9950
18.711,354.371,vegetative,0.9924
939.474,367.821,vegetative,0.6610
1525.750,371.338,complete,0.9889
1398.391,374.164,stage2,0.8264
160.761,418.082,vegetative,0.9933
394.545,422.809,vegetative,0.9941
668.865,434.026,stage5,0.5060
1181.041,436.924,vegetative,0.9959
674.593,440.352,complete,0.4940
547.766,444.141,vegetative,0.9943
2039.927,445.224,vegetative,0.9938
1363.069,468.035,vegetative,0.9943
479.562,474.796,vegetative,0.9898
116.319,485.681,vegetative,0.9930
982.888,487.742,vegetative,0.9913
1115.577,487.926,vegetative,0.9911
986.189,497.369,stage5,0.6701
990.806,505.291,complete,0.6327
1072.092,511.579,stage5,0.9855
717.680,514.650,vegetative,0.9948
1454.829,515.262,vegetative,0.9924
1016.847,515.288,complete,0.9534
1034.997,518.642,vegetative,0.9883
991.825,523.024,vegetative,0.8203
1903.705,523.274,vegetative,0.9921
1839.186,525.553,vegetative,0.9919
1051.072,525.892,complete,0.9414
937.257,530.079,stage5,0.9324
99.977,533.175,vegetative,0.9903
1077.880,533.480,complete,0.6111
867.469,537.630,vegetative,0.9926
1006.000,538.125,complete,0.3953
2053.301,545.869,vegetative,0.9910
1100.436,550.039,stage5,0.5696
1068.996,550.049,complete,0.9690
1069.345,552.122,vegetative,0.8851
1141.914,553.509,vegetative,0.9926
1103.889,554.889,complete,0.5079
332.813,557.340,vegetative,0.9930
137.097,565.487,vegetative,0.9947
1238.797,570.733,complete,0.9937
1966.623,573.789,vegetative,0.9928
981.304,584.245,vegetative,0.9952
1674.724,588.415,vegetative,0.9933
1317.559,625.015,vegetative,0.9941
1217.776,627.650,vegetative,0.9948
827.249,630.286,vegetative,0.9950
1442.541,634.880,vegetative,0.9925
1686.946,634.935,vegetative,0.9954
610.587,642.377,vegetative,0.9946
346.696,649.707,vegetative,0.9890
796.764,659.553,vegetative,0.9945
404.742,671.514,vegetative,0.9921
546.797,677.878,vegetative,0.9928
1012.771,681.710,vegetative,0.9967
25.887,685.643,vegetative,0.9900
703.831,695.300,vegetative,0.9929
1362.821,698.084,vegetative,0.9861
1704.223,705.940,vegetative,0.9938
130.820,714.379,vegetative,0.9920
868.850,715.184,vegetative,0.9941
1265.878,731.019,vegetative,0.9939
50.339,740.394,vegetative,0.9895
735.961,749.659,complete,0.9730
1865.158,750.713,vegetative,0.9940
776.846,753.909,vegetative,0.9935
1802.182,755.422,vegetative,0.9936
1280.960,762.131,vegetative,0.8862
1161.617,764.839,vegetative,0.9946
464.056,772.052,vegetative,0.9172
952.865,773.024,vegetative,0.9941
90.737,774.765,vegetative,0.9910
598.649,806.859,vegetative,0.9919
1071.409,819.317,vegetative,0.9937
53.706,826.871,vegetative,0.9919
490.281,865.935,vegetative,0.9934
1610.350,866.842,vegetative,0.9949
1200.785,870.689,vegetative,0.9938
661.666,887.520,vegetative,0.9918
949.433,888.088,vegetative,0.9930
1060.363,895.171,vegetative,0.9963
1764.694,898.755,vegetative,0.9893
1248.062,902.040,complete,0.9951
1937.669,921.451,vegetative,0.9924
753.286,923.987,vegetative,0.9946
1765.850,927.473,stage2,0.7312
354.955,932.306,vegetative,0.9923
1579.338,938.919,vegetative,0.9964
1290.559,951.078,vegetative,0.9947
1027.633,980.358,complete,0.7783
399.726,985.367,vegetative,0.9914
27.794,985.731,vegetative,0.9925
1082.516,986.151,vegetative,0.9950
246.726,995.408,vegetative,0.9929
585.286,1021.454,vegetative,0.9904
1010.419,1022.627,vegetative,0.9955
1673.328,1026.025,vegetative,0.9480
2096.948,1042.770,vegetative,0.9920
561.662,1062.359,vegetative,0.9895
364.415,1072.532,vegetative,0.9935
