x,y,name,confidence
2090.391,29.328,vegetative,0.9913
104.261,32.141,vegetative,0.9873
1733.212,51.406,vegetative,0.9914
943.431,51.435,vegetative,0.9943
1671.493,93.049,complete,0.8906
1647.462,134.224,vegetative,0.9427
1449.666,138.336,complete,0.9428
1430.158,172.648,vegetative,0.8891
2113.538,254.921,vegetative,0.9797
121.343,312.554,complete,0.9922
1133.662,331.744,vegetative,0.9952
429.884,429.877,complete,0.9889
1030.345,477.924,vegetative,0.9599
1497.008,506.341,vegetative,0.9944
1009.972,539.502,complete,0.8369
1077.376,577.989,complete,0.9944
1515.272,599.616,vegetative,0.9583
1493.528,665.041,complete,0.9570
644.734,690.938,vegetative,0.9910
279.653,733.245,vegetative,0.9614
354.062,752.498,vegetative,0.9927
1707.460,768.827,vegetative,0.8388
2021.208,779.500,vegetative,0.6231
2018.667,789.967,vegetative,0.5437
388.307,881.840,vegetative,0.8478
351.233,926.867,vegetative,0.6257
1509.476,935.732,vegetative,0.9670
353.462,942.166,complete,0.9844
807.858,970.104,complete,0.9962
1171.162,970.341,vegetative,0.9383
1119.983,984.832,vegetative,0.8872
1093.076,992.693,vegetative,0.9403
1176.963,1012.083,vegetative,0.8447
1105.236,1027.009,vegetative,0.7040
1083.955,1029.330,vegetative,0.7529
888.383,1046.330,vegetative,0.9932
1232.759,1052.914,vegetative,0.9573
1899.165,1058.945,vegetative,0.9925
1046.678,1060.384,vegetative,0.9505
1155.187,1066.462,vegetative,0.9005
1249.816,1078.943,vegetative,0.7703
1989.842,1082.226,vegetative,0.9828
