x,y,name,confidence
1071.824,2.235,vegetative,0.5266
631.385,2.500,stage4,0.9339
1279.742,2.806,stage4,0.7905
1857.312,3.150,vegetative,0.5676
104.545,3.182,vegetative,0.5202
562.128,3.239,stage4,0.8226
667.795,3.303,stage4,0.7433
116.750,4.000,stage4,0.4591
1034.705,4.718,stage4,0.5014
1209.036,5.253,vegetative,0.6307
835.349,5.624,stage4,0.9448
111.117,6.933,vegetative,0.6309
1060.400,7.571,stage4,0.4237
1397.776,7.810,vegetative,0.6867
540.007,9.024,stage4,0.9642
2078.616,9.875,stage4,0.9238
1817.657,10.363,stage4,0.8768
1387.929,11.857,stage4,0.5135
1734.367,13.344,stage4,0.9780
947.808,15.530,vegetative,0.9161
877.283,15.925,stage4,0.5002
1013.660,16.237,stage4,0.8603
1472.664,16.385,stage4,0.6959
1228.260,16.927,stage4,0.9555
1152.146,19.945,stage4,0.9544
245.413,20.836,stage4,0.8842
2045.195,24.069,vegetative,0.7404
1846.080,25.736,vegetative,0.7350
53.222,25.778,vegetative,0.5161
1494.812,26.999,stage4,0.7973
880.627,29.105,vegetative,0.5478
112.447,30.223,stage4,0.8842
101.264,32.170,vegetative,0.5457
1482.545,32.638,vegetative,0.6955
1700.813,34.183,stage4,0.9378
1883.428,35.594,stage4,0.8473
1366.778,35.889,stage4,0.4885
806.944,37.455,stage4,0.8687
1012.193,37.607,vegetative,0.5655
1352.797,39.323,vegetative,0.5401
1088.094,43.827,stage4,0.8860
1353.453,45.752,stage4,0.5770
100.960,47.051,vegetative,0.5621
59.219,51.861,stage4,0.8592
891.535,51.947,stage4,0.7854
691.700,52.096,stage4,0.8142
1338.810,52.228,stage4,0.5720
537.744,54.497,stage4,0.5092
994.625,55.125,vegetative,0.5604
970.436,60.010,stage4,0.8430
1014.583,62.917,vegetative,0.5175
913.031,63.519,vegetative,0.6262
1997.805,64.061,vegetative,0.9646
1517.028,65.534,vegetative,0.8806
855.608,66.447,vegetative,0.7658
1678.737,67.054,vegetative,0.9523
1764.882,69.220,stage4,0.8814
935.667,69.667,vegetative,0.5582
1324.407,70.839,stage4,0.5322
194.018,74.707,vegetative,0.5508
1551.819,77.242,stage4,0.9271
537.503,77.872,vegetative,0.5992
710.919,79.124,vegetative,0.5489
1889.049,79.705,vegetative,0.4906
883.174,84.978,stage4,0.6122
443.516,87.897,vegetative,0.8892
1311.995,88.774,vegetative,0.7672
127.212,89.061,vegetative,0.5434
883.457,89.356,vegetative,0.8740
1890.330,92.795,stage4,0.7176
316.674,93.414,stage4,0.9753
1717.808,98.790,stage4,0.7569
207.910,99.851,stage4,0.9034
1878.123,102.777,vegetative,0.6195
192.254,102.825,vegetative,0.7613
1054.879,103.088,vegetative,0.6489
1085.473,105.398,vegetative,0.8810
7.785,105.939,stage4,0.8258
1304.071,105.973,stage4,0.7493
1423.321,106.002,vegetative,0.8874
